s,left,right
0.0,0.6593721183668231,0.46707930250368146
0.01,0.6613458202445838,0.4683803527292906
0.02,0.6636325677177934,0.4697107628081258
0.03,0.6657723646026664,0.47106719707451633
0.04,0.6673052147154169,0.4724463198627912
0.05,0.6677711218722596,0.47384479550727965
0.06,0.6668391554068663,0.475259367604594
0.07,0.6648691162671172,0.47668720394648234
0.08,0.662450832078795,0.4781255936113888
0.09,0.6601699660229648,0.47957079353968873
0.1,0.6586058615424121,0.4810175512588212
0.11,0.6581848874670648,0.482461368676535
0.12,0.6582313376654888,0.48390406632371963
0.13,0.6575906312372262,0.48535013433882596
0.14,0.6557221378973485,0.4867920953544874
0.15,0.6532535203928765,0.48819975339167165
0.16,0.6508859943170276,0.4895487009143992
0.17,0.6487549674279304,0.4908974037684322
0.18,0.6466714997802886,0.49235149179278653
0.19,0.6445087635465414,0.4938826248603731
0.2,0.6423037136472629,0.4951284130225193
0.21,0.6401156616177519,0.49571645634813
0.22,0.637966632455026,0.49585468176661446
0.23,0.6358509802250103,0.49618164913663987
0.24,0.6337661115525811,0.4971308707672083
0.25,0.6317216224177118,0.4984281658764939
0.26,0.6297294930774475,0.499666349757491
0.27,0.6277992151067417,0.5006978476247402
0.28,0.6259379016239109,0.5016231963109349
0.29,0.6241528924820388,0.5025296499209687
0.3,0.6224529403254109,0.5034025941562381
0.31,0.6208471444763954,0.5042004973681
0.32,0.6193431977139927,0.5049170226012057
0.33,0.6179470629777555,0.505589117750191
0.34,0.6166658205762643,0.5062369412658274
0.35,0.6155137503525214,0.5067662195030699
0.36,0.6145075234924186,0.5070429500140283
0.37,0.6136488849511161,0.5070601433238566
0.38,0.6129158728619015,0.5070125850092754
0.39,0.6122948206927227,0.5070861885294085
0.4,0.6118551409776142,0.5072527926343735
0.41,0.6117056441092295,0.5073819220620807
0.42,0.6118926451689779,0.5073827805716894
0.43,0.6123328963553266,0.5072478353711307
0.44,0.6129216944575236,0.5069869948654008
0.45,0.6134940125196785,0.5066894782393665
0.46,0.6138474168216559,0.5064938129991035
0.47,0.6139036717313971,0.5064564785574278
0.48,0.6139230652395604,0.5064093059551055
0.49,0.6142047891353756,0.5061568109563448
0.5,0.6147603606106204,0.505670412838204
0.51,0.6153697246161708,0.50505588546469
0.52,0.6158533566119182,0.5044121486462717
0.53,0.6162015248697801,0.503799670145335
0.54,0.6164420908065256,0.5032635464094555
0.55,0.6165869118056856,0.5026842726019307
0.56,0.6166312659896496,0.5017718263898938
0.57,0.6165740970530625,0.5003343129394404
0.58,0.6164357017316572,0.4986905159350532
0.59,0.6162423683573943,0.49730509993539607
0.6,0.6160026569582906,0.49632551927937074
0.61,0.6157014777130928,0.4954760544722064
0.62,0.6153361922619999,0.4944996602707788
0.63,0.6149954505317687,0.49345078096381695
0.64,0.614802663079143,0.4925055452032188
0.65,0.6147502597439091,0.4916443286940543
0.66,0.6146045001278011,0.490509181352585
0.67,0.6141528598260763,0.488775598771973
0.68,0.6135687966231381,0.4867115803626155
0.69,0.6132260805123586,0.484893119950412
0.7,0.6132592711627797,0.4836402673577972
0.71,0.6132606023005774,0.4826909812893542
0.72,0.6127950014467417,0.48172594764665433
0.73,0.612008825909257,0.48070257713096126
0.74,0.6114418454817249,0.47976554691331486
0.75,0.6114012485690965,0.47898344938775733
0.76,0.6114817675467984,0.4781885225841181
0.77,0.6111715119523474,0.477184750003013
0.78,0.6104132627777953,0.4760566156098507
0.79,0.6095466580009623,0.47513343635102595
0.8,0.6088636422984969,0.4746603329759491
0.81,0.6084148689090959,0.47451697721141095
0.82,0.6081879898128582,0.47449702438121416
0.83,0.6080742952148,0.4745172539520024
0.84,0.607856863226584,0.47463271101730337
0.85,0.6073802421466649,0.4748966775907651
0.86,0.6068445431513821,0.4753142640008803
0.87,0.6065619616949592,0.4758748645198042
0.88,0.606591309938315,0.47657553391851987
0.89,0.6066245263423133,0.4774244295264529
0.9,0.6063762467226167,0.47843006150560724
0.91,0.6059281394427947,0.47959725642178724
0.92,0.6055206740344524,0.4809292500929121
0.93,0.6053093454691366,0.48243045347133906
0.94,0.6052889502610217,0.48410749519673646
0.95,0.6054290889455481,0.4859667263891131
0.96,0.6056257554039021,0.48800937086584506
0.97,0.6057334078345624,0.4902337503524038
0.98,0.6056906818241733,0.49264103717915525
0.99,0.6056441390169862,0.4952394871130854
1.0,0.6057625927748048,0.49803400947121546
1.01,0.6060879207576797,0.5009678854830445
1.02,0.606568745381695,0.5039391429479957
1.03,0.6071578351354224,0.5069301676425233
1.04,0.6078284423817171,0.5102009854297112
1.05,0.6085619786991338,0.5140309974929076
1.06,0.6094233894845524,0.5179287808429422
1.07,0.6105566605461957,0.5206735520844047
1.08,0.6119998765076132,0.5215021630360419
1.09,0.6133181953557385,0.5217612234155344
1.1,0.6139663195432842,0.5233293613762443
1.11,0.6139988117322338,0.5267347856244662
1.12,0.6142006017576364,0.5308614787475194
1.13,0.615251900258093,0.5346643373078681
1.14,0.6169670964015767,0.5380890018917638
1.15,0.6188525455571643,0.541435970617536
1.16,0.620668778984466,0.5448631811226469
1.17,0.622576465876473,0.5483037613633355
1.18,0.6247309026906899,0.5516743295182963
1.19,0.6269683620710141,0.5549167094860165
1.2,0.6289766607546121,0.5579851483253733
1.21,0.6308516395441899,0.5609032060029823
1.22,0.6335246432987801,0.5638359108734904
1.23,0.6378879611599862,0.566915103832143
1.24,0.6432893209244285,0.5697201491011218
1.25,0.6481245502169355,0.571490365169293
1.26,0.6514041248051234,0.5719448031135766
1.27,0.6538255355850799,0.5721033025948502
1.28,0.656327319769725,0.5731363719955782
1.29,0.6592330854531959,0.5751852928338648
1.3,0.6623763804489953,0.5775711225270154
1.31,0.6655610593632522,0.5796771445892865
1.32,0.6685336557902366,0.5811895739322487
1.33,0.6710590469287678,0.5818817563484012
1.34,0.6736512750961678,0.582000927144403
1.35,0.6775927611162683,0.5822803647009259
1.36,0.6837471264867172,0.5832689745086118
1.37,0.6908175030804415,0.5845325205419339
1.38,0.6968925022784441,0.5853575526378565
1.39,0.7011826200541899,0.5855583457399348
1.4,0.7043799759514217,0.5856461159559566
1.41,0.7073519824055453,0.5860861600328935
1.42,0.7114383732382058,0.5867444517940456
1.43,0.7181442840746934,0.5872532447892089
1.44,0.7273369010117939,0.5874364628882409
1.45,0.7360854326691503,0.5874463308107599
1.46,0.7416564112168348,0.5874531671424172
1.47,0.7454296596461758,0.5875048876132806
1.48,0.7508991948215512,0.5875860686835196
1.49,0.7595426597749763,0.5876519335280647
1.5,0.7683083815084019,0.5875935196667205
1.51,0.7738774767359415,0.5873065927160342
1.52,0.7771465795122108,0.586850928788385
1.53,0.7818356906683223,0.5863961819049277
1.54,0.7900670720990529,0.5860865578645205
1.55,0.7991205266272132,0.5859856239671252
1.56,0.8056070084718434,0.5861266554641456
1.57,0.8099925957828661,0.5862638022707191
1.58,0.8160747615707576,0.5859100089659773
1.59,0.826688585774362,0.5847942645905561
1.6,0.8404784183481006,0.5835211426083612
1.61,0.8550960597995907,0.5828808867973615
1.62,0.8690727024274193,0.5828709195129459
1.63,0.8819172462880659,0.5826072042847084
1.64,0.8933360063580736,0.5813853427280704
1.65,0.9038004459254844,0.5796809109404308
1.66,0.9140131006947123,0.5783447101712895
1.67,0.9237869180366922,0.577780251507789
1.68,0.9316599889004527,0.577749838612563
1.69,0.9365848116566313,0.5779340906849239
1.7,0.9411305624047296,0.5777862958764671
1.71,0.9493981501730249,0.5766673562289116
1.72,0.963005194869783,0.5744971267552502
1.73,0.978946176853922,0.5722342440937643
1.74,0.9942171887200836,0.5708578449381035
1.75,1.0107053986884713,0.5704503771333341
1.76,1.0330337176132522,0.5705902436211683
1.77,1.0619846269833741,0.5707536635662882
1.78,1.0889360822846639,0.5701821959719348
1.79,1.104544565850089,0.56816883364913
1.8,1.108810584195666,0.5651949360618804
1.81,1.1085298889934254,0.5626060203127182
1.82,1.1089239379521636,0.5613684748703233
1.83,1.1096611129053706,0.5611673802948779
1.84,1.1093519739590951,0.5614217346977168
1.85,1.1077492059993284,0.5613628575557149
1.86,1.1056754374148272,0.5600462508351947
1.87,1.1038618426202755,0.5569400703948812
1.88,1.1024704869360502,0.5533113900698245
1.89,1.1015068464085436,0.5508711427650407
1.9,1.100842736054179,0.5500635223858213
1.91,1.1001888578502446,0.5498057870472199
1.92,1.0992997847816663,0.5491348131060504
1.93,1.0982373262677432,0.5482973997612531
1.94,1.0971616767863739,0.5479580946879327
1.95,1.0955576901662867,0.5479579053727364
1.96,1.09185940437899,0.5468558584420592
1.97,1.08473694947028,0.5434012100075785
1.98,1.0754072619878552,0.5386884286531276
1.99,1.0662741408594183,0.5349052357599066
2.0,1.0586535114794071,0.5332849674921475
2.01,1.051648138418851,0.5331187615825793
2.02,1.0442406998818776,0.533440947866115
2.03,1.036999064075779,0.5330415089902447
2.04,1.0314575998116602,0.5305630591629311
2.05,1.0283276989997698,0.5256568226335646
2.06,1.0260998573672475,0.5206564999478608
2.07,1.023015784787509,0.5181457395354137
2.08,1.0191114122343963,0.5177560380986141
