# x_m, y_m, w_tr_right_m, w_tr_left_m
-3.20304, -8.79920, 1.52804, 0.91654
-3.24904, -8.88661, 1.57924, 0.87938
-3.28837, -8.97623, 1.66128, 0.85452
-3.31956, -9.06861, 1.80281, 0.85486
-3.34226, -9.16380, 1.96126, 0.85145
-3.35715, -9.26138, 2.06837, 0.86059
-3.36495, -9.36089, 2.08839, 0.83031
-3.36640, -9.46190, 2.06447, 0.76703
-3.36221, -9.56396, 2.06448, 0.73178
-3.35311, -9.66663, 2.07236, 0.72274
-3.33983, -9.76947, 2.08176, 0.71502
-3.32308, -9.87203, 2.10940, 0.70253
-3.30334, -9.97381, 2.12825, 0.70321
-3.27981, -10.07401, 1.99435, 0.72558
-3.25136, -10.17175, 1.82763, 0.73460
-3.21686, -10.26613, 1.72724, 0.74453
-3.17517, -10.35628, 1.61984, 0.80074
-3.12514, -10.44131, 1.45822, 0.81589
-3.06569, -10.52035, 1.26702, 0.80395
-2.99693, -10.59285, 1.10766, 0.80466
-2.92031, -10.65863, 1.01778, 0.80609
-2.83734, -10.71753, 0.94984, 0.80530
-2.74953, -10.76937, 0.90600, 0.82504
-2.65839, -10.81400, 0.87906, 0.85694
-2.56527, -10.85138, 0.81841, 0.85531
-2.47057, -10.88229, 0.77580, 0.87252
-2.37437, -10.90777, 0.75032, 0.89321
-2.27673, -10.92888, 0.72652, 0.88721
-2.17774, -10.94665, 0.73777, 0.88886
-2.07746, -10.96215, 0.76681, 0.88731
-1.97610, -10.97657, 0.81921, 0.88006
-1.87499, -10.99264, 0.88389, 0.87727
-1.77613, -11.01388, 0.89229, 0.88189
-1.68148, -11.04384, 0.89022, 0.90139
-1.59303, -11.08605, 0.88742, 0.97927
-1.51238, -11.14280, 0.86725, 1.12203
-1.43988, -11.21224, 0.87107, 1.23084
-1.37562, -11.29170, 0.86893, 1.35275
-1.31969, -11.37851, 0.85260, 1.45728
-1.27219, -11.46999, 0.84582, 1.47307
-1.23311, -11.56417, 0.84184, 1.50208
-1.20225, -11.66044, 0.84435, 1.54369
-1.17938, -11.75832, 0.84457, 1.59109
-1.16429, -11.85734, 0.82994, 1.64819
-1.15675, -11.95703, 0.82372, 1.64165
-1.15654, -12.05693, 0.82470, 1.61551
-1.16343, -12.15667, 0.83114, 1.60608
-1.17718, -12.25596, 0.84427, 1.59330
-1.19756, -12.35449, 0.83896, 1.61061
-1.22433, -12.45195, 0.86876, 1.63277
-1.25732, -12.54798, 0.92979, 1.61271
-1.29692, -12.64144, 0.93403, 1.51539
-1.34393, -12.73071, 0.93329, 1.30309
-1.39915, -12.81416, 0.94180, 1.10075
-1.46337, -12.89015, 0.94586, 0.99758
-1.53668, -12.95769, 0.94844, 0.91635
-1.61756, -13.01721, 0.95132, 0.85016
-1.70425, -13.06936, 0.95384, 0.80586
-1.79502, -13.11478, 0.96093, 0.77986
-1.88828, -13.15405, 0.98048, 0.75708
-1.98339, -13.18734, 0.98933, 0.71842
-2.08003, -13.21474, 0.98953, 0.68262
-2.17787, -13.23629, 0.99454, 0.67060
-2.27659, -13.25206, 0.99555, 0.66187
-2.37586, -13.26212, 0.98864, 0.65634
-2.47548, -13.26703, 0.98249, 0.65600
-2.57537, -13.26787, 0.98255, 0.65902
-2.67547, -13.26572, 0.97546, 0.66499
-2.77571, -13.26170, 0.97086, 0.67337
-2.87602, -13.25691, 0.97404, 0.68301
-2.97634, -13.25238, 0.97960, 0.69251
-3.07661, -13.24830, 0.98517, 0.70080
-3.17680, -13.24429, 0.98809, 0.70730
-3.27688, -13.23995, 0.98736, 0.71202
-3.37680, -13.23487, 0.98401, 0.71561
-3.47654, -13.22866, 0.97905, 0.71943
-3.57605, -13.22092, 0.97146, 0.72507
-3.67529, -13.21125, 0.96542, 0.73335
-3.77424, -13.19926, 0.96495, 0.74556
-3.87289, -13.18484, 0.95648, 0.76466
-3.97135, -13.16864, 0.94394, 0.77435
-4.06975, -13.15144, 0.93476, 0.77575
-4.16822, -13.13401, 0.92805, 0.79186
-4.26688, -13.11711, 0.92447, 0.80750
-4.36585, -13.10151, 0.92379, 0.81697
-4.46526, -13.08800, 0.92499, 0.82166
-4.56522, -13.07726, 0.92674, 0.82076
-4.66566, -13.06909, 0.92680, 0.82009
-4.76640, -13.06265, 0.92662, 0.81641
-4.86722, -13.05711, 0.93125, 0.80710
-4.96793, -13.05160, 0.94301, 0.79970
-5.06835, -13.04530, 0.94724, 0.79648
-5.16826, -13.03735, 0.95093, 0.79832
-5.26748, -13.02691, 0.97148, 0.80644
-5.36581, -13.01314, 1.00447, 0.82075
-5.46305, -12.99518, 1.01373, 0.83577
-5.55901, -12.97220, 1.02072, 0.86522
-5.65359, -12.94374, 1.05149, 0.91332
-5.74695, -12.91045, 1.05438, 0.94317
-5.83935, -12.87320, 1.06423, 0.96870
-5.93098, -12.83283, 1.09324, 1.00140
-6.02210, -12.79020, 1.11685, 1.03652
-6.11291, -12.74615, 1.13797, 1.07566
-6.20365, -12.70154, 1.15838, 1.11926
-6.29455, -12.65723, 1.18236, 1.16567
-6.38575, -12.61388, 1.21472, 1.21199
-6.47697, -12.57106, 1.25253, 1.25583
-6.56773, -12.52792, 1.30583, 1.29837
-6.65759, -12.48360, 1.34642, 1.33296
-6.74607, -12.43724, 1.34437, 1.36345
-6.83270, -12.38799, 1.38449, 1.43882
-6.91703, -12.33500, 1.41970, 1.50705
-6.99860, -12.27740, 1.41375, 1.57271
-7.07698, -12.21467, 1.41672, 1.70909
-7.15189, -12.14707, 1.41866, 1.79515
-7.22309, -12.07496, 1.43201, 1.86638
-7.29030, -11.99873, 1.45509, 1.98221
-7.35327, -11.91876, 1.45501, 2.09120
-7.41173, -11.83542, 1.45243, 2.16891
-7.46543, -11.74909, 1.45583, 2.22839
-7.51409, -11.66015, 1.45833, 2.30632
-7.55747, -11.56897, 1.45535, 2.43154
-7.59530, -11.47593, 1.45018, 2.56302
-7.62769, -11.38132, 1.44974, 2.59953
-7.65515, -11.28534, 1.44819, 2.51818
-7.67826, -11.18815, 1.42729, 2.45096
-7.69758, -11.08995, 1.41820, 2.39745
-7.71367, -10.99092, 1.41331, 2.34441
-7.72709, -10.89123, 1.38738, 2.29595
-7.73841, -10.79108, 1.36164, 2.24632
-7.74819, -10.69063, 1.35478, 2.20701
-7.75699, -10.59008, 1.35199, 2.14060
-7.76534, -10.48959, 1.33278, 2.03640
-7.77333, -10.38921, 1.31838, 2.01054
-7.78090, -10.28894, 1.31071, 1.98133
-7.78795, -10.18876, 1.30709, 1.91124
-7.79440, -10.08868, 1.30918, 1.85354
-7.80015, -9.98867, 1.31717, 1.79256
-7.80514, -9.88874, 1.32914, 1.76569
-7.80926, -9.78888, 1.34464, 1.75844
-7.81243, -9.68908, 1.36067, 1.70957
-7.81457, -9.58933, 1.36377, 1.66047
-7.81558, -9.48963, 1.36758, 1.61901
-7.81539, -9.38997, 1.37819, 1.57513
-7.81390, -9.29033, 1.38092, 1.53100
-7.81103, -9.19072, 1.37744, 1.49420
-7.80670, -9.09113, 1.37090, 1.43219
-7.80097, -8.99155, 1.36613, 1.35177
-7.79395, -8.89198, 1.36760, 1.31529
-7.78580, -8.79242, 1.36680, 1.29081
-7.77664, -8.69289, 1.36990, 1.26333
-7.76660, -8.59336, 1.38614, 1.24541
-7.75582, -8.49386, 1.41300, 1.24528
-7.74444, -8.39437, 1.44761, 1.23583
-7.73259, -8.29490, 1.48662, 1.21783
-7.72040, -8.19544, 1.52733, 1.20537
-7.70801, -8.09601, 1.56845, 1.19343
-7.69554, -7.99659, 1.60807, 1.18119
-7.68315, -7.89719, 1.66050, 1.16824
-7.67091, -7.79782, 1.71480, 1.15354
-7.65882, -7.69846, 1.71882, 1.13708
-7.64684, -7.59913, 1.76566, 1.12043
-7.63493, -7.49981, 1.82827, 1.10133
-7.62306, -7.40052, 1.83933, 1.08304
-7.61120, -7.30124, 1.91775, 1.08112
-7.59931, -7.20199, 1.98445, 1.07226
-7.58734, -7.10275, 1.99392, 1.05083
-7.57528, -7.00353, 2.02161, 1.03400
-7.56307, -6.90433, 2.12915, 1.01917
-7.55070, -6.80514, 2.14395, 1.00604
-7.53811, -6.70598, 2.05870, 0.99521
-7.52528, -6.60683, 2.03189, 0.98610
-7.51216, -6.50770, 1.94549, 0.97878
-7.49873, -6.40859, 1.88019, 0.97180
-7.48495, -6.30950, 1.85301, 0.96731
-7.47081, -6.21043, 1.75531, 0.96799
-7.45628, -6.11140, 1.72360, 0.96385
-7.44135, -6.01241, 1.67926, 0.95682
-7.42601, -5.91348, 1.58833, 0.95143
-7.41025, -5.81461, 1.58168, 0.94598
-7.39406, -5.71581, 1.52716, 0.94058
-7.37741, -5.61710, 1.43086, 0.93533
-7.36030, -5.51848, 1.35942, 0.93005
-7.34271, -5.41996, 1.29717, 0.92474
-7.32462, -5.32156, 1.24751, 0.91931
-7.30603, -5.22327, 1.21112, 0.91348
-7.28692, -5.12512, 1.18381, 0.90726
-7.26728, -5.02712, 1.16351, 0.90071
-7.24709, -4.92926, 1.14777, 0.89144
-7.22634, -4.83156, 1.13552, 0.88601
-7.20502, -4.73403, 1.12624, 0.88645
-7.18311, -4.63669, 1.11917, 0.87753
-7.16060, -4.53951, 1.11756, 0.86657
-7.13751, -4.44250, 1.11737, 0.85922
-7.11384, -4.34563, 1.11335, 0.85453
-7.08958, -4.24889, 1.11151, 0.85429
-7.06474, -4.15226, 1.11195, 0.85927
-7.03934, -4.05573, 1.11354, 0.86913
-7.01336, -3.95927, 1.11638, 0.88294
-6.98681, -3.86288, 1.12010, 0.89982
-6.95970, -3.76654, 1.12440, 0.91922
-6.93204, -3.67024, 1.12902, 0.93962
-6.90382, -3.57395, 1.13367, 0.96055
-6.87504, -3.47766, 1.13807, 0.98467
-6.84572, -3.38136, 1.14193, 0.99490
-6.81585, -3.28504, 1.14497, 0.99604
-6.78531, -3.18877, 1.14720, 1.01402
-6.75391, -3.09272, 1.14945, 1.03155
-6.72146, -2.99705, 1.15070, 1.04938
-6.68774, -2.90191, 1.15068, 1.06907
-6.65256, -2.80747, 1.15101, 1.09165
-6.61571, -2.71388, 1.15181, 1.16416
-6.57701, -2.62131, 1.15433, 1.24518
-6.53624, -2.52991, 1.15766, 1.29032
-6.49320, -2.43985, 1.15810, 1.33617
-6.44770, -2.35128, 1.15863, 1.41840
-6.39953, -2.26437, 1.16166, 1.49188
-6.34850, -2.17927, 1.16492, 1.51755
-6.29443, -2.09613, 1.16331, 1.54149
-6.23743, -2.01488, 1.16150, 1.57127
-6.17780, -1.93533, 1.16213, 1.58970
-6.11585, -1.85730, 1.16295, 1.58670
-6.05189, -1.78058, 1.16098, 1.57741
-5.98621, -1.70500, 1.16000, 1.56117
-5.91912, -1.63034, 1.16205, 1.53670
-5.85092, -1.55642, 1.16652, 1.50666
-5.78192, -1.48306, 1.17388, 1.47291
-5.71241, -1.41004, 1.18445, 1.43746
-5.64272, -1.33719, 1.19848, 1.40244
-5.57313, -1.26431, 1.21628, 1.36988
-5.50393, -1.19121, 1.23804, 1.34145
-5.43525, -1.11780, 1.26414, 1.31817
-5.36719, -1.04399, 1.29395, 1.29314
-5.29981, -0.96972, 1.32742, 1.26578
-5.23321, -0.89491, 1.36662, 1.26308
-5.16746, -0.81948, 1.40010, 1.25041
-5.10265, -0.74337, 1.45080, 1.20823
-5.03885, -0.66649, 1.54713, 1.16095
-4.97614, -0.58876, 1.61171, 1.10991
-4.91462, -0.51013, 1.66952, 1.05319
-4.85435, -0.43051, 1.72738, 1.01297
-4.79542, -0.34982, 1.73476, 1.01275
-4.73792, -0.26800, 1.78267, 0.99077
-4.68192, -0.18499, 1.87638, 0.95860
-4.62750, -0.10080, 1.95330, 0.94926
-4.57475, -0.01547, 1.98036, 0.95009
-4.52374, 0.07096, 2.03378, 0.94607
-4.47457, 0.15846, 2.16785, 0.94424
-4.42730, 0.24699, 2.30601, 0.95051
-4.38203, 0.33652, 2.27872, 0.95161
-4.33883, 0.42700, 2.18908, 0.95444
-4.29778, 0.51842, 2.12196, 0.96547
-4.25897, 0.61072, 2.07674, 0.97856
-4.22248, 0.70388, 2.03069, 0.97980
-4.18836, 0.79786, 1.99135, 0.98490
-4.15656, 0.89260, 1.94048, 1.00112
-4.12698, 0.98806, 1.86806, 1.01704
-4.09949, 1.08418, 1.82535, 1.01869
-4.07401, 1.18091, 1.79468, 1.02414
-4.05042, 1.27820, 1.76104, 1.04164
-4.02862, 1.37598, 1.73126, 1.05830
-4.00850, 1.47422, 1.70257, 1.06160
-3.98996, 1.57285, 1.67972, 1.06888
-3.97290, 1.67182, 1.65065, 1.08621
-3.95719, 1.77109, 1.60418, 1.10423
-3.94275, 1.87059, 1.57627, 1.12932
-3.92947, 1.97027, 1.55817, 1.14102
-3.91724, 2.07008, 1.53648, 1.14382
-3.90597, 2.16997, 1.51620, 1.16842
-3.89569, 2.26992, 1.49547, 1.20003
-3.88647, 2.36992, 1.47823, 1.23236
-3.87837, 2.46994, 1.45671, 1.27581
-3.87144, 2.56998, 1.41834, 1.32989
-3.86575, 2.67002, 1.39295, 1.33845
-3.86136, 2.77004, 1.37788, 1.35420
-3.85834, 2.87003, 1.36002, 1.41879
-3.85674, 2.96998, 1.34385, 1.48314
-3.85662, 3.06986, 1.33119, 1.56416
-3.85806, 3.16968, 1.31527, 1.61910
-3.86110, 3.26940, 1.29666, 1.61482
-3.86582, 3.36902, 1.28977, 1.61286
-3.87222, 3.46852, 1.28766, 1.68052
-3.88022, 3.56792, 1.28671, 1.74253
-3.88969, 3.66722, 1.28853, 1.75122
-3.90050, 3.76643, 1.29227, 1.83088
-3.91252, 3.86556, 1.29748, 1.87559
-3.92564, 3.96461, 1.30426, 1.89691
-3.93972, 4.06360, 1.31182, 1.97743
-3.95464, 4.16254, 1.31875, 2.04996
-3.97027, 4.26143, 1.33239, 2.10365
-3.98650, 4.36029, 1.34792, 2.16387
-4.00319, 4.45912, 1.35564, 2.23661
-4.02022, 4.55793, 1.36342, 2.27591
-4.03746, 4.65673, 1.37198, 2.29956
-4.05480, 4.75552, 1.37978, 2.32474
-4.07209, 4.85433, 1.38743, 2.34438
-4.08923, 4.95316, 1.39586, 2.36015
-4.10608, 5.05201, 1.39927, 2.37238
-4.12254, 5.15089, 1.39972, 2.38136
-4.13859, 5.24981, 1.40577, 2.38761
-4.15424, 5.34876, 1.41176, 2.38911
-4.16951, 5.44774, 1.41659, 2.38986
-4.18439, 5.54676, 1.42142, 2.39159
-4.19890, 5.64581, 1.42593, 2.39171
-4.21305, 5.74489, 1.43022, 2.39472
-4.22684, 5.84400, 1.43441, 2.40163
-4.24028, 5.94315, 1.43855, 2.41333
-4.25338, 6.04232, 1.44269, 2.42978
-4.26616, 6.14152, 1.44692, 2.43693
-4.27861, 6.24075, 1.45132, 2.44502
-4.29075, 6.34001, 1.45591, 2.46369
-4.30259, 6.43929, 1.46064, 2.48037
-4.31413, 6.53860, 1.46532, 2.50112
-4.32538, 6.63794, 1.46978, 2.51828
-4.33636, 6.73730, 1.47384, 2.51936
-4.34706, 6.83668, 1.47733, 2.50817
-4.35750, 6.93609, 1.48006, 2.49561
-4.36769, 7.03553, 1.48185, 2.46952
-4.37764, 7.13498, 1.48254, 2.42205
-4.38734, 7.23446, 1.48206, 2.38282
-4.39683, 7.33396, 1.48075, 2.34347
-4.40609, 7.43349, 1.47830, 2.29722
-4.41514, 7.53303, 1.47538, 2.24850
-4.42399, 7.63259, 1.47519, 2.19684
-4.43264, 7.73217, 1.47353, 2.14559
-4.44112, 7.83177, 1.46924, 2.08955
-4.44944, 7.93138, 1.46543, 2.03376
-4.45762, 8.03101, 1.46177, 2.01812
-4.46569, 8.13065, 1.45837, 1.99044
-4.47368, 8.23031, 1.45552, 1.93142
-4.48160, 8.32997, 1.45323, 1.88072
-4.48948, 8.42963, 1.45145, 1.82460
-4.49735, 8.52931, 1.45012, 1.79719
-4.50522, 8.62898, 1.44919, 1.78987
-4.51313, 8.72866, 1.44859, 1.74284
-4.52110, 8.82833, 1.44826, 1.69609
-4.52914, 8.92800, 1.44816, 1.65250
-4.53729, 9.02767, 1.44822, 1.61763
-4.54556, 9.12732, 1.44844, 1.61735
-4.55399, 9.22697, 1.44886, 1.59461
-4.56259, 9.32661, 1.44951, 1.55364
-4.57139, 9.42624, 1.45044, 1.52199
-4.58041, 9.52585, 1.45167, 1.49067
-4.58968, 9.62544, 1.45323, 1.45923
-4.59921, 9.72502, 1.45519, 1.42965
-4.60905, 9.82457, 1.45755, 1.39930
-4.61920, 9.92410, 1.46031, 1.36587
-4.62969, 10.02361, 1.46383, 1.35686
-4.64055, 10.12309, 1.46720, 1.35112
-4.65179, 10.22254, 1.47160, 1.31855
-4.66345, 10.32196, 1.48174, 1.28863
-4.67554, 10.42135, 1.49025, 1.26203
-4.68806, 10.52068, 1.49565, 1.23627
-4.70104, 10.61997, 1.50235, 1.21297
-4.71447, 10.71919, 1.50929, 1.18993
-4.72838, 10.81834, 1.51630, 1.18199
-4.74278, 10.91742, 1.52348, 1.17947
-4.75768, 11.01641, 1.53067, 1.16129
-4.77308, 11.11531, 1.53781, 1.14677
-4.78900, 11.21410, 1.54481, 1.13799
-4.80546, 11.31278, 1.55160, 1.13123
-4.82246, 11.41135, 1.55810, 1.12734
-4.84002, 11.50979, 1.56411, 1.12690
-4.85815, 11.60810, 1.56943, 1.12528
-4.87685, 11.70626, 1.57354, 1.12139
-4.89615, 11.80427, 1.57615, 1.11950
-4.91605, 11.90213, 1.57807, 1.11853
-4.93656, 11.99982, 1.57434, 1.11763
-4.95772, 12.09733, 1.56485, 1.11703
-4.97959, 12.19467, 1.55739, 1.11681
-5.00226, 12.29184, 1.55062, 1.11499
-5.02580, 12.38882, 1.54466, 1.11311
-5.05028, 12.48563, 1.54103, 1.11571
-5.07579, 12.58225, 1.54007, 1.12423
-5.10240, 12.67868, 1.54184, 1.12638
-5.13019, 12.77494, 1.54473, 1.12939
-5.15923, 12.87100, 1.54996, 1.14352
-5.18962, 12.96687, 1.56175, 1.16214
-5.22141, 13.06255, 1.56977, 1.19181
-5.25473, 13.15796, 1.57297, 1.21076
-5.28976, 13.25289, 1.57677, 1.20874
-5.32670, 13.34711, 1.57996, 1.23122
-5.36572, 13.44040, 1.58204, 1.27063
-5.40703, 13.53253, 1.58299, 1.29134
-5.45082, 13.62327, 1.58331, 1.28778
-5.49727, 13.71240, 1.58425, 1.31403
-5.54657, 13.79968, 1.58540, 1.32777
-5.59893, 13.88490, 1.58761, 1.32677
-5.65451, 13.96782, 1.59169, 1.34641
-5.71353, 14.04822, 1.59450, 1.34786
-5.77617, 14.12587, 1.59519, 1.34403
-5.84247, 14.20062, 1.59217, 1.34503
-5.91224, 14.27242, 1.58179, 1.33838
-5.98524, 14.34123, 1.56207, 1.33175
-6.06124, 14.40704, 1.54608, 1.33678
-6.14001, 14.46981, 1.53143, 1.33267
-6.22134, 14.52950, 1.49983, 1.29601
-6.30497, 14.58610, 1.46287, 1.29349
-6.39069, 14.63957, 1.43906, 1.27541
-6.47827, 14.68988, 1.42095, 1.22955
-6.56749, 14.73700, 1.38469, 1.23287
-6.65817, 14.78093, 1.36109, 1.20561
-6.75017, 14.82165, 1.33411, 1.16058
-6.84333, 14.85915, 1.29265, 1.14320
-6.93748, 14.89344, 1.27089, 1.13876
-7.03248, 14.92449, 1.25783, 1.13767
-7.12816, 14.95231, 1.23840, 1.13350
-7.22437, 14.97689, 1.21507, 1.13177
-7.32104, 14.99835, 1.20436, 1.14597
-7.41823, 15.01700, 1.19914, 1.14736
-7.51598, 15.03316, 1.19002, 1.15323
-7.61436, 15.04715, 1.17710, 1.17990
-7.71342, 15.05928, 1.16879, 1.18239
-7.81324, 15.06989, 1.16189, 1.19957
-7.91385, 15.07929, 1.15425, 1.24555
-8.01534, 15.08781, 1.14676, 1.29950
-8.11774, 15.09575, 1.13882, 1.36294
-8.22094, 15.10303, 1.13222, 1.45623
-8.32448, 15.10874, 1.12404, 1.52050
-8.42785, 15.11192, 1.11207, 1.51889
-8.53055, 15.11159, 1.10532, 1.60022
-8.63209, 15.10677, 1.10008, 1.65739
-8.73196, 15.09650, 1.09472, 1.65056
-8.82965, 15.07979, 1.09597, 1.65922
-8.92468, 15.05567, 1.11076, 1.61194
-9.01653, 15.02317, 1.14157, 1.57696
-9.10475, 14.98144, 1.20350, 1.59026
-9.18920, 14.93085, 1.29798, 1.58992
-9.26996, 14.87249, 1.35036, 1.58584
-9.34711, 14.80745, 1.38199, 1.58288
-9.42072, 14.73683, 1.41773, 1.57873
-9.49087, 14.66171, 1.44082, 1.57550
-9.55763, 14.58319, 1.50855, 1.57657
-9.62108, 14.50236, 1.57672, 1.57292
-9.68128, 14.42008, 1.61912, 1.56407
-9.73834, 14.33650, 1.69619, 1.56340
-9.79233, 14.25162, 1.74540, 1.55460
-9.84333, 14.16547, 1.78121, 1.54273
-9.89144, 14.07806, 1.84026, 1.54176
-9.93674, 13.98941, 1.88154, 1.54605
-9.97930, 13.89951, 1.86144, 1.53349
-10.01923, 13.80841, 1.81297, 1.50503
-10.05660, 13.71610, 1.78495, 1.48320
-10.09148, 13.62266, 1.75911, 1.48214
-10.12395, 13.52819, 1.72342, 1.46189
-10.15407, 13.43277, 1.69203, 1.43938
-10.18192, 13.33650, 1.68044, 1.44007
-10.20757, 13.23946, 1.67183, 1.40886
-10.23107, 13.14174, 1.65018, 1.39490
-10.25252, 13.04344, 1.62381, 1.39354
-10.27197, 12.94465, 1.60826, 1.35700
-10.28950, 12.84546, 1.59229, 1.32310
-10.30517, 12.74596, 1.57837, 1.28961
-10.31905, 12.64623, 1.56109, 1.26543
-10.33123, 12.54638, 1.53374, 1.26485
-10.34175, 12.44648, 1.51946, 1.24253
-10.35073, 12.34661, 1.51303, 1.20549
-10.35831, 12.24676, 1.50580, 1.18464
-10.36464, 12.14692, 1.50041, 1.18651
-10.36988, 12.04710, 1.49541, 1.16750
-10.37419, 11.94726, 1.49176, 1.13779
-10.37772, 11.84742, 1.48586, 1.11648
-10.38064, 11.74755, 1.47168, 1.09688
-10.38309, 11.64766, 1.45928, 1.08040
-10.38523, 11.54773, 1.44751, 1.06602
-10.38722, 11.44775, 1.43156, 1.05615
-10.38922, 11.34772, 1.41286, 1.05564
-10.39137, 11.24763, 1.39199, 1.04975
-10.39384, 11.14747, 1.36964, 1.04064
-10.39659, 11.04724, 1.34681, 1.03655
-10.39943, 10.94697, 1.32463, 1.03455
-10.40214, 10.84668, 1.30430, 1.03426
-10.40453, 10.74640, 1.28651, 1.03573
-10.40639, 10.64614, 1.27136, 1.03803
-10.40752, 10.54594, 1.25848, 1.03943
-10.40770, 10.44581, 1.24758, 1.03954
-10.40673, 10.34578, 1.23847, 1.03926
-10.40441, 10.24587, 1.23075, 1.03950
-10.40052, 10.14611, 1.22384, 1.04002
-10.39488, 10.04651, 1.21942, 1.04086
-10.38726, 9.94710, 1.21206, 1.04014
-10.37747, 9.84791, 1.19784, 1.03610
-10.36545, 9.74893, 1.18893, 1.03154
-10.35141, 9.65016, 1.18286, 1.03117
-10.33554, 9.55158, 1.17657, 1.03083
-10.31805, 9.45315, 1.17182, 1.02378
-10.29916, 9.35488, 1.16831, 1.01816
-10.27907, 9.25674, 1.16812, 1.01487
-10.25799, 9.15870, 1.17116, 1.01365
-10.23613, 9.06076, 1.17447, 1.01510
-10.21370, 8.96289, 1.17777, 1.01372
-10.19089, 8.86508, 1.18031, 1.01230
-10.16776, 8.76734, 1.18122, 1.01428
-10.14416, 8.66974, 1.18001, 1.01820
-10.11995, 8.57233, 1.17602, 1.02333
-10.09500, 8.47519, 1.16920, 1.03201
-10.06916, 8.37836, 1.16025, 1.04002
-10.04230, 8.28191, 1.15053, 1.03879
-10.01427, 8.18590, 1.14164, 1.04209
-9.98492, 8.09040, 1.13382, 1.05257
-9.95413, 7.99546, 1.13000, 1.06168
-9.92175, 7.90114, 1.13547, 1.06351
-9.88764, 7.80751, 1.14386, 1.06817
-9.85167, 7.71463, 1.15315, 1.07668
-9.81385, 7.62245, 1.16465, 1.08533
-9.77434, 7.53087, 1.17668, 1.09559
-9.73330, 7.43976, 1.18819, 1.09782
-9.69088, 7.34900, 1.19807, 1.09696
-9.64725, 7.25848, 1.20532, 1.10246
-9.60257, 7.16807, 1.20925, 1.10682
-9.55715, 7.07768, 1.20688, 1.10973
-9.51154, 6.98719, 1.20345, 1.11312
-9.46628, 6.89652, 1.20377, 1.11854
-9.42189, 6.80556, 1.19739, 1.12811
-9.37894, 6.71422, 1.18769, 1.14279
-9.33796, 6.62241, 1.17437, 1.16659
-9.29949, 6.53003, 1.15853, 1.19963
-9.26408, 6.43698, 1.15972, 1.23241
-9.23227, 6.34316, 1.14660, 1.30720
-9.20460, 6.24849, 1.12516, 1.39713
-9.18162, 6.15286, 1.12826, 1.43429
-9.16357, 6.05622, 1.09804, 1.49481
-9.15010, 5.95867, 1.07725, 1.55205
-9.14074, 5.86030, 1.07715, 1.57621
-9.13505, 5.76120, 1.03608, 1.60545
-9.13258, 5.66146, 0.99057, 1.66232
-9.13286, 5.56119, 0.95105, 1.71277
-9.13545, 5.46047, 0.91085, 1.73672
-9.13989, 5.35941, 0.87342, 1.76210
-9.14573, 5.25809, 0.83879, 1.78549
-9.15252, 5.15662, 0.80692, 1.80448
-9.15981, 5.05508, 0.77816, 1.82061
-9.16713, 4.95358, 0.75263, 1.83338
-9.17405, 4.85221, 0.73057, 1.84277
-9.18017, 4.75105, 0.71202, 1.84903
-9.18556, 4.65012, 0.69675, 1.85247
-9.19039, 4.54941, 0.68442, 1.85367
-9.19485, 4.44891, 0.67489, 1.85408
-9.19911, 4.34862, 0.66803, 1.85346
-9.20335, 4.24853, 0.66372, 1.85090
-9.20777, 4.14863, 0.66192, 1.84703
-9.21254, 4.04892, 0.66208, 1.84201
-9.21783, 3.94939, 0.66514, 1.83516
-9.22385, 3.85004, 0.66994, 1.82700
-9.23076, 3.75085, 0.67014, 1.81938
-9.23874, 3.65182, 0.67205, 1.80039
-9.24799, 3.55295, 0.67839, 1.77481
-9.25867, 3.45422, 0.68552, 1.75733
-9.27097, 3.35564, 0.69398, 1.73847
-9.28490, 3.25718, 0.70396, 1.71774
-9.30027, 3.15883, 0.71547, 1.69748
-9.31693, 3.06058, 0.72879, 1.67764
-9.33470, 2.96241, 0.74416, 1.65896
-9.35342, 2.86429, 0.76165, 1.64099
-9.37290, 2.76621, 0.78119, 1.62387
-9.39298, 2.66816, 0.80262, 1.60703
-9.41348, 2.57012, 0.82577, 1.58598
-9.43423, 2.47206, 0.85049, 1.57663
-9.45507, 2.37398, 0.87662, 1.57630
-9.47581, 2.27585, 0.90400, 1.55612
-9.49629, 2.17765, 0.93249, 1.53101
-9.51634, 2.07938, 0.96193, 1.50533
-9.53578, 1.98101, 0.99254, 1.47368
-9.55444, 1.88252, 1.02473, 1.43570
-9.57216, 1.78390, 1.05813, 1.39403
-9.58875, 1.68513, 1.09532, 1.33447
-9.60418, 1.58620, 1.13328, 1.27602
-9.61847, 1.48713, 1.16822, 1.27547
-9.63166, 1.38793, 1.24247, 1.23878
-9.64380, 1.28861, 1.32293, 1.15912
-9.65493, 1.18917, 1.36419, 1.09119
-9.66509, 1.08962, 1.40918, 1.02469
-9.67432, 0.98998, 1.44951, 0.96183
-9.68267, 0.89026, 1.50205, 0.90783
-9.69016, 0.79045, 1.57869, 0.86287
-9.69685, 0.69059, 1.61811, 0.82622
-9.70278, 0.59066, 1.64146, 0.81616
-9.70798, 0.49069, 1.66679, 0.81641
-9.71250, 0.39068, 1.68449, 0.79971
-9.71637, 0.29065, 1.69754, 0.79825
-9.71965, 0.19060, 1.69175, 0.81437
-9.72237, 0.09053, 1.66474, 0.83882
