s,left,right
0.0,0.874621943321641,0.9042294682045299
0.01,0.8747458512118425,0.8969610916027665
0.02,0.8758680653865979,0.8913580634324105
0.03,0.8775855120376067,0.8870491738401548
0.04,0.8794951173565688,0.8836632129726929
0.05,0.8811938075351838,0.8808289709767179
0.06,0.8822785087755785,0.8781752380028389
0.07,0.8825356171965895,0.875401963464476
0.08,0.882500777084913,0.8724904920921138
0.09,0.8828948113813996,0.8694917162245196
0.1,0.8842602505889487,0.866476182096352
0.11,0.8864386038812797,0.8635917123561229
0.12,0.8890991106539966,0.8610051195812627
0.13,0.8919297343912114,0.8587321789812857
0.14,0.8946916387442396,0.8561981985405163
0.15,0.8971638728731061,0.8526842131499566
0.16,0.8990701449897942,0.8477907055418397
0.17,0.8999190479965462,0.8423598813271308
0.18,0.899166914741655,0.8375356123621761
0.19,0.896616128631223,0.8341387292684928
0.2,0.8934065242441535,0.83174154025191
0.21,0.8910010021967133,0.8296147678422127
0.22,0.8903649114728881,0.8271914753230967
0.23,0.8905515892375229,0.8245285756856443
0.24,0.8901551575178761,0.8218328145348626
0.25,0.8881681232994553,0.8192576963164746
0.26,0.8851051869175934,0.8167532957609961
0.27,0.8818445510333545,0.8142211083355887
0.28,0.8790362123486849,0.8116126166812165
0.29,0.8764631880608448,0.8090692102026796
0.3,0.8737026429231537,0.8067773684181744
0.31,0.8705495316581757,0.8047763402706004
0.32,0.8676214971199696,0.8025492203156256
0.33,0.865730400253287,0.799447808059763
0.34,0.8653275845752499,0.7951185450524372
0.35,0.8655103279256312,0.790314517478909
0.36,0.8650580695150423,0.78604857319497
0.37,0.8631049602558646,0.7830402664719245
0.38,0.8601098150819365,0.7809138523362057
0.39,0.8568406104275422,0.779037955430926
0.4,0.8538992849942852,0.7769177662099195
0.41,0.8512712471071202,0.7745655705285398
0.42,0.8487988354523132,0.7721113288154322
0.43,0.8463278263903916,0.7696815410908789
0.44,0.8437166882980865,0.7673899314238521
0.45,0.8408268212981962,0.7653472734160313
0.46,0.8376736943041444,0.7635401671392157
0.47,0.8348383634358035,0.7614993710921322
0.48,0.8330316272448701,0.758651076228633
0.49,0.832621463589698,0.7546929281255746
0.5,0.8327245205351672,0.7503134088639661
0.51,0.8321720316942283,0.7464269997633086
0.52,0.8301559880039705,0.7436759699169564
0.53,0.8271776848839449,0.7417146426053072
0.54,0.8240353507267543,0.7399732865679071
0.55,0.8213064884492238,0.7380085839150612
0.56,0.8187720755595655,0.7358334008991327
0.57,0.8160334863384278,0.7335634710678294
0.58,0.8129134482394333,0.731312738169467
0.59,0.8100289357002729,0.7291887238950218
0.6,0.8081749784602525,0.7272975040788892
0.61,0.8077723921776233,0.725624543432933
0.62,0.80790689306673,0.7237249972531685
0.63,0.8073665971510385,0.7210581107538714
0.64,0.8053205841790352,0.7173453993499479
0.65,0.8022893896742942,0.7132387730161972
0.66,0.7990930771060916,0.7095963416408755
