x,y
0.49722105264663696,-4.340883255004883
0.4976281441932011,-4.38327825479632
0.49795078567407547,-4.425709291387352
0.4982048897498096,-4.4681732358596555
0.49840636908095326,-4.510666959294907
0.498571136328056,-4.553187332774784
0.49871510415166775,-4.595731227380963
0.498854185212338,-4.638295514195121
0.49900429217061626,-4.680877064298937
0.4991813376870526,-4.7234727487740855
0.49940123442219625,-4.7660794387022465
0.4996798950365973,-4.808694005165094
0.5000332321908053,-4.851313319244306
0.5004771585453697,-4.89393425202156
0.5010275867608404,-4.936553674578533
0.501700429497767,-4.979168457996901
0.5025115994166992,-5.0217754733583435
0.5034770091781867,-5.0643715917445356
0.504612571442779,-5.106953684237155
0.505934198871026,-5.149518621917879
0.5074578041234774,-5.192063275868383
0.5091992998606827,-5.234584517170346
0.5111745987431915,-5.277079216905444
0.5133996134315537,-5.319544246155355
0.5158902565863188,-5.361976476001756
0.5186629388516035,-5.4043728685203
0.5217626750436227,-5.446735612479922
0.5252780985453617,-5.489074866845977
0.5293015122050365,-5.531401461086328
0.5339252188708633,-5.573726224668843
0.539241521391058,-5.616059987061386
0.545343714010909,-5.658412581813441
0.5523975270024608,-5.700721076100088
0.5606891246036709,-5.742801553886162
0.5705160468543224,-5.7844586714548365
0.5821758337941981,-5.825497085089278
0.5959660254630811,-5.8657214510726625
0.612184161900754,-5.904936425688157
0.6310733297652225,-5.942962010322901
0.6525480517997779,-5.979710796525878
0.6764002275690693,-6.015129931375291
0.7024215464586725,-6.049166621178347
0.730403697854164,-6.081768072242256
0.7601383715980703,-6.112881490539178
0.7914403149060412,-6.142437175578653
0.8242091273799073,-6.170303210168982
0.8583639227897871,-6.196333368656062
0.8938238149057987,-6.220381425385782
0.9305079174980598,-6.242301154704035
0.9683353443366897,-6.261946330956713
1.0072252064417238,-6.279170744522212
1.0470840158157777,-6.29390163588369
1.0877766648730922,-6.306308880566727
1.129159463935189,-6.316612386221483
1.1710887233235894,-6.325032060498118
1.2134207533598167,-6.331787811046794
1.2560118643653924,-6.33709954551767
1.2987183666618378,-6.341187171560909
1.341396831254625,-6.3442705583445145
1.3839565793936324,-6.346561788047159
1.4264234134544225,-6.348255747907592
1.4688387103847027,-6.349545026046739
1.5112438471321787,-6.350622210585527
1.5536802006445558,-6.351679889644881
1.5961891478695418,-6.352910651345728
1.6388120657548422,-6.354507083808993
1.6815903308894553,-6.356661773424335
1.7245372482731889,-6.35943182167557
1.7675616126242608,-6.3623699209244045
1.8105479022194368,-6.364911402496868
1.853380595335485,-6.366491597718997
1.8959441702491702,-6.366545837916823
1.938123105237259,-6.364509454416378
1.9798018785765188,-6.3598177785436985
2.020879325430782,-6.351976537993149
2.0613876854546356,-6.341145584965699
2.101431640036905,-6.327839976448875
2.1411165907951153,-6.312578300939837
2.1805479393467917,-6.295879146935744
2.2198310873094607,-6.278261102933759
2.259071436300649,-6.26024275743104
2.2983743879378817,-6.242342698924751
2.337845343838685,-6.225079515912047
2.377544758983335,-6.2088123686392915
2.41733443394653,-6.193195779000918
2.457021304000864,-6.177689658578353
2.4964123025912865,-6.161753912470249
2.5353143631627426,-6.144848445775265
2.573534419160183,-6.1264331635920595
2.6108793785061084,-6.105968172280035
2.6471363084524255,-6.083070034537562
2.682036949511214,-6.0577915996853475
2.7153034738786683,-6.030261169316055
2.7466580537509797,-6.000607045022344
2.7758228613243427,-5.968957528396878
2.802520068794949,-5.93544092103232
2.8264718483589935,-5.900185524521329
2.8475152554073935,-5.863340217834458
2.8659792589587845,-5.825141989370542
2.882324464043877,-5.785851405598039
2.8970114771312283,-5.7457290332429505
2.9105009046893944,-5.70503543903128
2.9232533531869316,-5.664031189689026
2.9357170023399317,-5.622970319611834
2.948070401561379,-5.581965127515092
2.9602311664142884,-5.540990747870029
2.9721062255859034,-5.500016697412811
