x,y
1.1312718391418457,-0.5651364326477051
1.1494908060468103,-0.6020023170459138
1.167303252488451,-0.6390405522250641
1.18473854781234,-0.6762387052716903
1.2018260613640497,-0.7135843432723263
1.218595162489152,-0.7510650333135063
1.235075220533219,-0.7886683424817643
1.2512956048418231,-0.8263818378636343
1.2672856847605363,-0.8641930865456506
1.283074829634931,-0.9020896556143471
1.2986924088105791,-0.9400591121562577
1.3141677916330532,-0.9780890232579167
1.3295303474479248,-1.016166956005858
1.3448094456007667,-1.0542804774866161
1.3600344554371508,-1.0924171547867245
1.3752347463026493,-1.1305645549927177
1.3904396875428344,-1.1687102451911295
1.4056786485032784,-1.206841792468494
1.4209809985295532,-1.2449467639113454
1.4363761069672316,-1.2830127266062175
1.4518933431618846,-1.3210272476396445
1.4675620764590858,-1.358977894098161
1.4834116762044063,-1.3968522330683002
1.4994703586372768,-1.4346383183333287
1.5157361426250717,-1.472336949218119
1.5321746542537853,-1.5099625972155057
1.5487499267433549,-1.5475304061265158
1.5654259933137173,-1.5850555197521765
1.5821668871848087,-1.6225530818935145
1.598936641576567,-1.6600382363515571
1.6156992897089277,-1.6975261269273307
1.6324188648018287,-1.7350318974218633
1.6490594000752066,-1.772570691636181
1.665584928748998,-1.8101576533713106
1.6819594840431402,-1.8478079264282803
1.6981470991775698,-1.8855366546081163
1.7141167688462562,-1.9233568989555851
1.729876379224908,-1.961265394424347
1.7454521573330597,-1.9992511767425807
1.7608704380854177,-2.0373032363456045
1.776157556396688,-2.0754105636687377
1.7913398471815773,-2.1135621491472993
1.8064436453547916,-2.1517469832166087
1.821495285831037,-2.1899540563119837
1.8365211035250202,-2.2281723588687443
1.8515474333514466,-2.266390881322209
1.8666006102250237,-2.3045986141076966
1.8817069690604564,-2.342784547660526
1.896892844772452,-2.380937672416017
1.912180040018044,-2.419048869665162
1.9275695354021571,-2.4571177076488695
1.9430563356600932,-2.495146247737918
1.9586354450152572,-2.53313655151665
1.9743018676910529,-2.571090680569407
1.9900506079108844,-2.6090106964805324
2.0058766698981563,-2.6468986608343665
2.021775057876273,-2.6847566352152543
2.037740776068638,-2.7225866812075368
2.0537688286986566,-2.7603908603955563
2.069854219989731,-2.7981712343636547
2.0859919541652685,-2.8359298646961757
2.1021770354486704,-2.87366881297746
2.1184029912504356,-2.911390753268978
2.134655662442244,-2.949101547462678
2.1509183970606407,-2.9868080913015147
2.1671745418459754,-3.024517281066007
2.1834074435386017,-3.0622360130366726
2.1996004488788716,-3.0999711834940333
2.2157369046071356,-3.137729688718608
