x,y
0.7251060009002686,1.1772680282592773
1.051346413036195,0.9252587340246302
1.3775038201390097,0.6731213647608038
1.7035851795130457,0.4208659164719195
2.029597448462635,0.16850238516209945
2.3555475842921103,-0.08395923316453513
2.6814425443058045,-0.3365089425038621
3.00728928580805,-0.5891367468517601
3.33309476610318,-0.8418326502041075
3.658865942495527,-1.0945866565567828
3.9846097722894225,-1.347388769905664
4.3103332127892,-1.6002289942466292
4.636043221299193,-1.8530973335755572
4.961746755123732,-2.1059837918883266
5.287450771567151,-2.358878373180815
5.613162227933784,-2.611771081448901
5.938888081527961,-2.8646519206884635
6.264635289654016,-3.11751089489538
6.590410809616282,-3.3703380080655294
6.916221598719089,-3.6231232641947897
7.242074614266772,-3.875856667279039
7.567976813563663,-4.128528221314157
7.893935153914095,-4.38112793029602
8.2199565926224,-4.633645798220507
8.546048086992913,-4.886071829083499
8.872216594329965,-5.138396026880869
9.198469071937884,-5.390608395608501
9.524812477121012,-5.642698939262271
9.851253767183675,-5.894657661838054
10.177799899430205,-6.146474567331735
10.50445783116494,-6.398139659739188
10.831234519692206,-6.649642943056289
11.158136922316341,-6.900974421278923
11.485171996341677,-7.152124098402963
11.812346699072542,-7.403081978424289
12.139667987813276,-7.653838065338781
12.467142819868204,-7.904382363142315
12.794778152541664,-8.15470487583077
13.122580943137985,-8.404795607400024
13.450558148961505,-8.654644561845958
13.77871672731655,-8.904241743164446
14.107063635507457,-9.153577155351368
14.435605830838558,-9.402640802402606
14.76435027061418,-9.651422688314033
15.093303912138666,-9.899912817081528
15.422473712716341,-10.148101192700974
15.751866629651541,-10.395977819168246
16.081489620248593,-10.64353270047922
16.411349641811842,-10.89075584062978
16.741453651645607,-11.137637243615796
17.071808355367644,-11.384167269812451
17.40240545724132,-11.630357520981786
17.73321346665812,-11.876252442003487
18.064198904425364,-12.121899293522073
18.39532829135036,-12.367345336182055
18.726568148240414,-12.612637830627946
19.057884995902846,-12.857824037504257
19.389245355144965,-13.102951217455505
19.72061574677408,-13.348066631126194
20.0519626915975,-13.593217539160845
