x,y
-1.1063207387924194,-0.8261117935180664
-0.7739903357317223,-1.0998491326864126
-0.42126338072310127,-1.345052240858265
-0.06283245467168003,-1.5825110607334427
0.2893690586186259,-1.8290430793427481
0.6347889486049408,-2.0850801452205134
0.975717255743303,-2.3470129813545615
1.3137623757427002,-2.6125916316269793
1.6502259591914679,-2.8801778434994705
1.986407339463374,-3.148137353062412
2.323286531350545,-3.415233385638031
2.6610452875926547,-3.681222846804847
2.999742661246639,-3.9460153792680153
3.3394377053694324,-4.209520625732689
3.6801894730179683,-4.471648228904023
4.0220570172491845,-4.732307831487169
4.365099391120014,-4.991409076187286
4.709363607155425,-5.248877998967814
5.054642733486438,-5.50498638264566
5.4004880441138905,-5.760335214232386
5.746441204390707,-6.015538562972741
6.092043879669825,-6.271210498111475
6.4368413334670915,-6.527960253270056
6.78060811751989,-6.786088918306731
7.1234821062975415,-7.045409308395893
7.46563337291919,-7.305690966479883
7.807231990503984,-7.566703435501046
8.148444267800457,-7.828221260727232
8.48932159078342,-8.09017170382471
8.829782048610616,-8.352659159408812
9.16973626590057,-8.615797941430333
9.509094867271815,-8.879702363840073
9.847768477342877,-9.144486740588812
10.185667720732287,-9.410265385627355
10.522708231187405,-9.677146152508838
10.858946311307648,-9.945055470680236
11.194594723567565,-10.213717979408377
11.529874408985602,-10.48284776988926
11.865006308580206,-10.752158933318865
12.200211363369824,-11.021365560893187
12.535710514372894,-11.290181743808212
12.871724702607873,-11.558321573259937
13.208474869093198,-11.825499140444348
13.546181954847315,-12.091428536557434
13.885066847438775,-12.355823922209602
14.225275324604366,-12.618497001785261
14.566728628334944,-12.879551080162972
14.909306224349942,-13.139143716306082
15.252887578368787,-13.397432469177927
15.597352156110903,-13.654574897741844
15.942579423295726,-13.910728560961177
16.288448845642677,-14.16605101779926
16.63483988887119,-14.420699827219437
16.981632018700697,-14.674832548185046
17.32870470085061,-14.928606739659424
17.675937401040375,-15.182179960605913
18.023209584989416,-15.435709769987847
18.37040071841715,-15.689353726768571
18.717390267043022,-15.943269389911425
19.064057696586453,-16.197614318379742
19.410282472766863,-16.45254607113686
19.755949465872497,-16.70821509861027
20.101022426166846,-16.964668101760303
20.445524824718603,-17.221873231805244
20.789481612092175,-17.479796694008204
21.132917738851965,-17.738404693632326
21.475858155562385,-17.99766343594074
21.818327812787842,-18.257539126196576
22.160351661092747,-18.517997969662957
22.5019546510415,-18.779006171603022
22.84316173319852,-19.040529937279896
23.183997858128205,-19.302535471956716
23.52448797639497,-19.5649889808966
23.864657038563216,-19.827856669362696
24.204529995197355,-20.091104742618125
24.544131796861794,-20.354699405926016
24.883487394120944,-20.6186068645495
25.222621737539207,-20.88279332375171
25.561559777681,-21.147224988795777
25.900341268717245,-21.411849754920702
26.239071927216564,-21.676533930956786
26.57787583525774,-21.941121110125547
26.916877075686948,-22.20545488469931
27.2561997313504,-22.469378846950423
27.5959678850943,-22.732736589151216
27.936305619764827,-22.99537170357402
28.277337018208183,-23.25712778249117
28.619186163270562,-23.517848418175006
28.961977137798158,-23.77737720289786
29.305833425789316,-24.035558451895813
29.650758526981324,-24.29238133234228
29.99649158561717,-24.548154156648046
30.342736489681943,-24.803227800617
30.689197127160703,-25.05795314005303
31.035577386038504,-25.312681050759995
31.381581154300413,-25.567762408541792
31.726912319931508,-25.82354808920229
32.07127477091684,-26.080388968545364
32.414387634862415,-26.33862471188042
32.75626290789231,-26.598379546028184
33.097176613907884,-26.859583475003543
33.43741422884298,-27.122159549764067
33.77726122863151,-27.3860308212673
34.11700309130018,-27.651120336098067
34.45732155147508,-27.91652320709725
34.800401324998056,-28.178194236340584
35.148783412961215,-28.43134380781305
35.50500881645665,-28.671182305499592
35.8716185365765,-28.892920113385188
36.250102983532074,-29.093755736123523
36.63727868262014,-29.279732460263688
37.02866287430737,-29.45935231730728
37.419772747031644,-29.641117437214266
37.80765545019253,-29.830124410837847
38.19569710291293,-30.017359920458315
38.5889252955413,-30.19015689862563
38.992363290031385,-30.335854068072905
39.40820812535492,-30.445572329605113
39.83145306248241,-30.520536912025896
40.2600853323435,-30.56133276774645
40.68741996844717,-30.529145943021444
41.09993077694278,-30.404222515323994
41.49147420354099,-30.22644496629904
41.8493447687727,-29.987746945439774
42.14029492227343,-29.671529666881913
42.37954691023948,-29.31350730540963
42.52454892020196,-28.909637512815646
42.58643101368867,-28.483438108852724
42.58040399369015,-28.054344115012185
