x,y
1.5725021362304688,-4.6129279136657715
1.5698276332050867,-4.649440649225551
1.5682419448490414,-4.686300834531662
1.567855087538147,-4.723389492447136
1.5687770776482164,-4.760587645835004
1.5711179315550636,-4.797776317558296
1.5749876656345025,-4.8348365304800405
1.5804962962623466,-4.8716493074632705
1.5877538398144093,-4.908095671371013
1.5968703126665047,-4.944056645066302
1.6079557311944461,-4.979413251412166
1.6211201117740477,-5.014046513271636
1.6364734817456328,-5.047837140066021
1.654128715168758,-5.080584462242603
1.6742053154383432,-5.111898297878054
1.6968237276594993,-5.141361544442237
1.7221043969373362,-5.1685570994050245
1.7500988421561878,-5.19309217636924
1.780514746741602,-5.214695288910893
1.812952792221847,-5.233132699264363
1.8470136258907266,-5.248170681741433
1.8823040718503559,-5.259588713566843
1.9185182008070085,-5.267352761372569
1.9554146931486767,-5.271566894830377
1.9927537502495125,-5.272338434716298
2.0302280603687866,-5.269689672260316
2.0671452022967958,-5.263157871696043
2.102676412568602,-5.252108580693718
2.135992773920402,-5.235907199516047
2.1662962670921533,-5.214246185898345
2.192892951750847,-5.187919680101732
2.2151107790609497,-5.157953545377932
2.232512996023213,-5.125330624228744
2.245881534657566,-5.090810938623844
2.2563916904627352,-5.055082589192872
2.2652165821956323,-5.018832133422938
2.2731912675367316,-4.98253116966833
2.2804647415352206,-4.946215057276334
2.287102895971085,-4.909866313643697
2.2931716226243117,-4.873467456167162
2.2987368132748873,-4.837001002243473
2.303862971938919,-4.80045002517316
2.3085817401221917,-4.76381076216323
2.3128913636934425,-4.727092827884505
2.316788594123533,-4.6903064356265265
2.320270182883321,-4.6534617986788405
2.3233328814436653,-4.61656913033099
2.3259734412754267,-4.579638643872519
2.3281886138494627,-4.54268055259297
2.329975150636634,-4.505705069781889
2.331330225875501,-4.46872234974279
2.3322770696357167,-4.431738911378541
2.3328797002157446,-4.394755582675725
2.333205691950944,-4.357772695470227
2.333322619176674,-4.320790581597928
2.333298056228293,-4.283809572894713
2.333199577441159,-4.246830001196465
2.3330947571506324,-4.209852198339067
2.3330511696920704,-4.172876496158403
2.333136389400833,-4.135903226490355
2.3334179906122783,-4.098932721170809
2.3339560966557613,-4.061965247507789
2.3347414997687483,-4.025000472382115
2.3357273017990856,-3.9880377362649857
2.3368662284710564,-3.95107637637026
2.338111005508945,-3.914115729911798
2.339414358637033,-3.8771551341034596
