# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
10.7933351,-15.3020034,6.4168772,0.0396267,-0.0167500,10.0000000,0.0000000
10.8932734,-15.3058723,6.5166404,0.0378682,-0.0184780,10.0000000,0.0000000
10.9932117,-15.3095644,6.6166276,0.0359106,-0.0207269,10.0000000,0.0000000
11.0931500,-15.3130494,6.7166311,0.0337195,-0.0230679,10.0000000,0.0000000
11.1930883,-15.3163024,6.8166072,0.0312947,-0.0254154,10.0000000,0.0000000
11.2930266,-15.3193002,6.9165541,0.0286357,-0.0277696,10.0000000,0.0000000
11.3929649,-15.3220194,7.0164695,0.0257421,-0.0301309,10.0000000,0.0000000
11.4929031,-15.3244368,7.1163513,0.0226134,-0.0324995,10.0000000,0.0000000
11.5928414,-15.3265290,7.2161974,0.0192492,-0.0348756,10.0000000,0.0000000
11.6927797,-15.3282727,7.3160057,0.0156489,-0.0372593,10.0000000,0.0000000
11.7927180,-15.3296446,7.4157742,0.0118120,-0.0396506,10.0000000,0.0000000
11.8926563,-15.3306236,7.5157990,0.0077191,-0.0422259,10.0000000,0.0000000
11.9925946,-15.3311803,7.6158751,0.0033613,-0.0448634,10.0000000,0.0000000
12.0925329,-15.3312876,7.7159067,-0.0012586,-0.0475062,10.0000000,0.0000000
12.1924712,-15.3309199,7.8158925,-0.0061409,-0.0501535,10.0000000,0.0000000
12.2924095,-15.3300513,7.9158318,-0.0112858,-0.0528045,10.0000000,0.0000000
12.3923477,-15.3286560,8.0157234,-0.0166936,-0.0554581,10.0000000,0.0000000
12.4922860,-15.3267081,8.1155664,-0.0223643,-0.0581131,10.0000000,0.0000000
12.5922243,-15.3241819,8.2153597,-0.0282980,-0.0607680,10.0000000,0.0000000
12.6921626,-15.3210515,8.3151024,-0.0344946,-0.0634213,10.0000000,0.0000000
12.7921009,-15.3172845,8.4149658,-0.0409466,-0.0655414,10.0000000,0.0000000
12.8920392,-15.3128613,8.5148509,-0.0475939,-0.0674267,10.0000000,0.0000000
12.9919775,-15.3077660,8.6146810,-0.0544279,-0.0693073,10.0000000,0.0000000
13.0919158,-15.3019804,8.7144541,-0.0614483,-0.0711817,10.0000000,0.0000000
13.1918540,-15.2954862,8.8141687,-0.0686545,-0.0730484,10.0000000,0.0000000
13.2917923,-15.2882651,8.9138231,-0.0760461,-0.0749057,10.0000000,0.0000000
13.3917306,-15.2802989,9.0134154,-0.0836223,-0.0767518,10.0000000,0.0000000
13.4916689,-15.2715691,9.1129439,-0.0913823,-0.0785849,10.0000000,0.0000000
13.5916072,-15.2620576,9.2124071,-0.0993253,-0.0804031,10.0000000,0.0000000
13.6915455,-15.2517637,9.3116395,-0.1074345,-0.0821362,10.0000000,0.0000000
13.7914838,-15.2406643,9.4107220,-0.1157068,-0.0837961,10.0000000,-1.2720874
13.8914221,-15.2287329,9.5097455,-0.1241456,-0.0854116,9.9872789,-3.3829825
13.9913604,-15.2159515,9.6087149,-0.1327476,-0.0869795,9.9533693,-3.2908768
14.0912986,-15.2023023,9.7076353,-0.1415094,-0.0884967,9.9202717,-3.2044587
14.1912369,-15.1877673,9.8065118,-0.1504273,-0.0899604,9.8879368,-3.1239497
14.2911752,-15.1723286,9.9053495,-0.1594975,-0.0913673,9.8563122,-3.0495748
14.3911135,-15.1559683,10.0041533,-0.1687159,-0.0927146,9.8253423,-2.9815613
14.4910518,-15.1386683,10.1029283,-0.1780782,-0.0939994,9.7949685,-2.8932420
14.5909901,-15.1205509,10.2009407,-0.1875166,-0.0954956,9.7654041,-2.7903378
14.6909284,-15.1015721,10.2984221,-0.1970826,-0.0971428,9.7368061,-2.6904539
14.7908667,-15.0816209,10.3958728,-0.2068262,-0.0987565,9.7091521,-2.5937425
14.8908049,-15.0606772,10.4932870,-0.2167453,-0.1003343,9.6824174,-2.5003688
14.9907432,-15.0387211,10.5906584,-0.2268375,-0.1018733,9.6565750,-2.4105107
15.0906815,-15.0157327,10.6879813,-0.2371002,-0.1033711,9.6315957,-2.3243583
15.1906198,-14.9916919,10.7852497,-0.2475308,-0.1048247,9.6074477,-2.2421136
15.2905581,-14.9665788,10.8824575,-0.2581262,-0.1062315,9.5840965,-2.1639898
15.3904964,-14.9403735,10.9795987,-0.2688833,-0.1075887,9.5615048,-2.1636503
15.4904347,-14.9133281,11.0757206,-0.2796722,-0.1079302,9.5388632,-2.1762000
15.5903730,-14.8855792,11.1704415,-0.2902715,-0.1068274,9.5160360,-2.3228100
15.6903113,-14.8567557,11.2651143,-0.3007849,-0.1056281,9.4916103,-2.4802714
15.7902495,-14.8268556,11.3597561,-0.3112055,-0.1043369,9.4654592,-2.6481540
15.8901878,-14.7958768,11.4543843,-0.3215264,-0.1029588,9.4374580,-2.8259760
15.9901261,-14.7638173,11.5490160,-0.3317412,-0.1014989,9.4074846,-3.0132071
16.0900644,-14.7306751,11.6436683,-0.3418438,-0.0999626,9.3754198,-3.2092727
16.1900027,-14.6964481,11.7383587,-0.3518283,-0.0983553,9.3411476,-3.4135582
16.2899410,-14.6611343,11.8331041,-0.3616892,-0.0966826,9.3045552,-3.6253924
16.3898793,-14.6247551,11.9278617,-0.3714152,-0.0949376,9.2655338,-3.8439421
16.4898176,-14.5888370,12.0188395,-0.3805749,-0.0923594,9.2239798,-4.1363969
16.5897558,-14.5519262,12.1099088,-0.3895244,-0.0897934,9.1790541,-4.4291164
16.6896941,-14.5140325,12.2010786,-0.3982637,-0.0872433,9.1307041,-4.7213841
16.7896324,-14.4751655,12.2923581,-0.4067933,-0.0847124,9.0788801,-5.0125115
16.8895707,-14.4353350,12.3837566,-0.4151138,-0.0822037,9.0235348,-5.3018412
16.9895090,-14.3945506,12.4752832,-0.4232261,-0.0797200,8.9646230,-5.5887486
17.0894473,-14.3528219,12.5669470,-0.4311311,-0.0772639,8.9021012,-5.8726437
17.1893856,-14.3101588,12.6587573,-0.4388300,-0.0748375,8.8359268,-6.1529721
17.2893239,-14.2665708,12.7507233,-0.4463242,-0.0724430,8.7660577,-6.4303623
17.3892622,-14.2223874,12.8421981,-0.4535745,-0.0711145,8.6924386,-6.5186883
17.4892004,-14.1785382,12.9313398,-0.4607717,-0.0738169,8.6171663,-6.3984744
17.5891387,-14.1338584,13.0205092,-0.4682786,-0.0767578,8.5426372,-6.2650599
17.6890770,-14.0883616,13.1095965,-0.4761148,-0.0799580,8.4690266,-6.1172835
17.7890153,-14.0420614,13.1984921,-0.4843012,-0.0834408,8.3965296,-5.9537875
17.8889536,-13.9949714,13.2870860,-0.4928604,-0.0872322,8.3253641,-5.7729856
17.9888919,-13.9471053,13.3752685,-0.5018172,-0.0913617,8.2557739,-5.5730217
18.0888302,-13.8984766,13.4629298,-0.5111982,-0.0958623,8.1880331,-5.3517208
18.1887685,-13.8490991,13.5499601,-0.5210323,-0.1007709,8.1224505,-5.1065273
18.2887067,-13.7989862,13.6362496,-0.5313511,-0.1061293,8.0593751,-4.8559550
18.3886450,-13.7479945,13.7219492,-0.5422218,-0.1116555,7.9989334,-4.8549639
18.4885833,-13.6938651,13.8106267,-0.5538708,-0.1126859,7.9380440,-4.8991054
18.5885216,-13.6390355,13.8981368,-0.5655849,-0.1142780,7.8761238,-4.8890489
18.6884599,-13.5835825,13.9843703,-0.5774080,-0.1164658,7.8138415,-4.8315424
18.7883982,-13.5275830,14.0692181,-0.5893861,-0.1192945,7.7518003,-4.7358660
18.8883365,-13.4711136,14.1525709,-0.6015679,-0.1228215,7.6905018,-4.5985609
18.9882748,-13.4142511,14.2343196,-0.6140053,-0.1271186,7.6305094,-4.4150776
19.0882131,-13.3570724,14.3143549,-0.6267546,-0.1322747,7.5724635,-4.1794999
19.1881513,-13.2996541,14.3925677,-0.6398769,-0.1383992,7.5171018,-3.8841699
19.2880896,-13.2420731,14.4688486,-0.6534394,-0.1456265,7.4652840,-3.6373514
19.3880279,-13.1804809,14.5480648,-0.6684376,-0.1520386,7.4164306,-3.5230771
19.4879662,-13.1128989,14.6322019,-0.6850590,-0.1561149,7.3688033,-3.3729872
19.5879045,-13.0454186,14.7134021,-0.7017857,-0.1608765,7.3229148,-3.1808372
19.6878428,-12.9781520,14.7916341,-0.7186624,-0.1664329,7.2793754,-2.9388271
19.7877811,-12.9112110,14.8668663,-0.7357395,-0.1729169,7.2389159,-2.6370967
19.8877194,-12.8447075,14.9390673,-0.7530740,-0.1804904,7.2024170,-2.2630207
19.9876576,-12.7787533,15.0082058,-0.7707306,-0.1893526,7.1709473,-1.8002129
20.0875959,-12.7134603,15.0742502,-0.7887837,-0.1997504,7.1458145,-1.2114606
20.1875342,-12.6468164,15.1392008,-0.8079418,-0.2122871,7.1288514,-0.5736157
20.2874725,-12.5689405,15.2119386,-0.8312901,-0.2253464,7.1208054,-0.1469684
20.3874108,-12.4919466,15.2805263,-0.8550095,-0.2338960,7.1187425,0.0000000
20.4873491,-12.4154693,15.3454643,-0.8786725,-0.2367962,7.1187425,0.0000000
20.5872874,-12.3391429,15.4072530,-0.9018083,-0.2332585,7.1187425,0.1792753
20.6872257,-12.2626020,15.4663929,-0.9239299,-0.2230058,7.1212588,0.6908562
20.7871640,-12.1854809,15.5233844,-0.9445660,-0.2063578,7.1309476,1.5066209
20.8871022,-12.1075609,15.5786227,-0.9634516,-0.1940889,7.1520313,2.0720538
20.9870405,-12.0285211,15.6324750,-0.9819269,-0.1915447,7.1809266,2.1228612
21.0869788,-11.9477264,15.6853758,-1.0001363,-0.1849359,7.2104103,2.3851774
21.1869171,-11.8647484,15.7376010,-1.0177963,-0.1748027,7.2433941,2.8286689
21.2868554,-11.7791587,15.7894265,-1.0346581,-0.1618901,7.2823171,3.4146190
21.3867937,-11.6905289,15.8411281,-1.0505172,-0.1470481,7.3290276,4.1013615
21.4867320,-11.5984304,15.8929817,-1.0652196,-0.1311323,7.3847418,4.8487753
21.5866703,-11.5111361,15.9405900,-1.0776077,-0.1194736,7.4500717,5.0000000
21.6866085,-11.4257587,15.9858592,-1.0888132,-0.1129415,7.5168445,5.0000000
21.7865468,-11.3380695,16.0311200,-1.0997455,-0.1090391,7.5830293,5.0000000
21.8864851,-11.2484937,16.0761292,-1.1105759,-0.1073900,7.6486415,5.0000000
21.9864234,-11.1574563,16.1206433,-1.1214622,-0.1077919,7.7136956,5.0000000
22.0863617,-11.0653825,16.1644189,-1.1325566,-0.1101828,7.7782056,5.0000000
22.1863000,-10.9726974,16.2072125,-1.1440137,-0.1146266,7.8421850,4.9504813
22.2862383,-10.8798260,16.2487808,-1.1559967,-0.1213156,7.9050206,4.4190677
22.3861766,-10.7851864,16.2897386,-1.1687951,-0.1262335,7.9606921,4.0002536
22.4861149,-10.6904048,16.3293037,-1.1819822,-0.1306267,8.0107537,3.6173981
22.5860531,-10.5960591,16.3672158,-1.1955045,-0.1354331,8.0557562,3.2110378
22.6859914,-10.5021994,16.4034471,-1.2093904,-0.1406879,8.0954938,2.7797314
22.7859297,-10.4088759,16.4379698,-1.2236705,-0.1464303,8.1297369,-1.4373814
22.8858680,-10.3161386,16.4707560,-1.2383773,-0.1527035,8.1120481,-1.5498000
22.9858063,-10.2240377,16.5017780,-1.2535453,-0.1595559,8.0929324,-1.0671436
23.0857446,-10.1319587,16.5312145,-1.2693309,-0.1674706,8.0797437,-0.4947433
23.1856829,-10.0366109,16.5599756,-1.2864845,-0.1765060,8.0736219,-0.1288778
23.2856212,-9.9415227,16.5868542,-1.3042361,-0.1821909,8.0720264,0.0000000
23.3855594,-9.8462179,16.6119558,-1.3223209,-0.1841688,8.0720264,0.0000000
23.4854977,-9.7502205,16.6353860,-1.3404605,-0.1823415,8.0720264,0.1190642
23.5854360,-9.6530546,16.6572501,-1.3583775,-0.1768800,8.0735004,0.4707099
