# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
25.4512020,-1.6210977,-1.4616234,-0.3220258,-0.5256447,4.0000000,0.0000000
25.5510107,-1.5873604,-1.3686310,-0.3740391,-0.5260305,4.0000000,0.0000000
25.6508193,-1.5485039,-1.2768006,-0.4265624,-0.5274899,4.0000000,0.0000000
25.7506279,-1.5044994,-1.1864236,-0.4796983,-0.5296925,4.0000000,0.0000000
25.8504366,-1.4553182,-1.0977913,-0.5335259,-0.5322827,4.0000000,0.0000000
25.9502452,-1.4009313,-1.0111950,-0.5880978,-0.5348809,4.0000000,0.0000000
26.0500539,-1.3433931,-0.9296797,-0.6409444,-0.5219078,4.0000000,0.0000000
26.1498625,-1.2817436,-0.8513444,-0.6924044,-0.5115681,4.0000000,0.0000000
26.2496711,-1.2158637,-0.7759167,-0.7434017,-0.5078511,4.0000000,0.0000000
26.3494798,-1.1460796,-0.7037922,-0.7944568,-0.5105601,4.0000000,0.0000000
26.4492884,-1.0727180,-0.6353662,-0.8460838,-0.5196407,4.0000000,0.0000000
26.5490970,-0.9961051,-0.5710342,-0.8987968,-0.5351639,4.0000000,0.0000000
26.6489057,-0.9165675,-0.5111916,-0.9531162,-0.5572994,4.0000000,0.0000000
26.7487143,-0.8335025,-0.4556487,-1.0100644,-0.5736138,4.0000000,0.0000000
26.8485229,-0.7448945,-0.4035339,-1.0677889,-0.5492840,4.0000000,0.0000000
26.9483316,-0.6542958,-0.3568929,-1.1225524,-0.5255896,4.0000000,0.0000000
27.0481402,-0.5621888,-0.3155297,-1.1744942,-0.5034601,4.0000000,0.0000000
27.1479488,-0.4690561,-0.2792484,-1.2238094,-0.4836377,4.0000000,0.0000000
27.2477575,-0.3753802,-0.2478529,-1.2707358,-0.4667251,4.0000000,0.0000000
27.3475661,-0.2816436,-0.2211474,-1.3155444,-0.4532458,4.0000000,0.0000000
27.4473748,-0.1883287,-0.1989357,-1.3585342,-0.4437088,4.0000000,0.0000000
