# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.7779393,-2.1548642,-5.0670903,-3.1173299,-0.0017404,4.0000000,0.0000000
15.8777997,-2.1524491,-5.1668863,-3.1174453,-0.0005722,4.0000000,0.0000000
15.9776601,-2.1500399,-5.2666779,-3.1174429,0.0008639,4.0000000,0.0000000
16.0775204,-2.1476162,-5.3665534,-3.1171495,0.0050100,4.0000000,0.0000000
16.1773808,-2.1451429,-5.4664133,-3.1164418,0.0091593,4.0000000,0.0000000
16.2772412,-2.1425787,-5.5662560,-3.1153197,0.0133118,4.0000000,0.0000000
16.3771016,-2.1398821,-5.6660798,-3.1137829,0.0174678,4.0000000,0.0000000
16.4769619,-2.1370119,-5.7658830,-3.1118312,0.0216274,4.0000000,0.0000000
16.5768223,-2.1339267,-5.8656638,-3.1094644,0.0257903,4.0000000,0.0000000
16.6766827,-2.1305848,-5.9654291,-3.1066821,0.0299283,4.0000000,0.0000000
16.7765431,-2.1269291,-6.0656728,-3.1035572,0.0323876,4.0000000,0.0000000
16.8764034,-2.1229504,-6.1658376,-3.1001843,0.0349204,4.0000000,0.0000000
16.9762638,-2.1186262,-6.2658713,-3.0965576,0.0375381,4.0000000,0.0000000
17.0761242,-2.1139342,-6.3657219,-3.0926705,0.0402527,4.0000000,0.0000000
17.1759846,-2.1088518,-6.4653373,-3.0885156,0.0430769,4.0000000,0.0000000
17.2758449,-2.1033565,-6.5646652,-3.0840849,0.0460242,4.0000000,0.0000000
17.3757053,-2.0974260,-6.6636537,-3.0793692,0.0491089,4.0000000,0.0000000
17.4755657,-2.0909416,-6.7637489,-3.0744305,0.0492776,4.0000000,0.0000000
17.5754261,-2.0839816,-6.8635486,-3.0695020,0.0492238,4.0000000,0.0000000
17.6752864,-2.0765467,-6.9631009,-3.0645974,0.0490081,4.0000000,0.0000000
17.7751468,-2.0686357,-7.0624853,-3.0597288,0.0486307,4.0000000,0.0000000
17.8750072,-2.0602473,-7.1617815,-3.0549082,0.0480940,4.0000000,0.0000000
17.9748676,-2.0513802,-7.2610690,-3.0501473,0.0474019,4.0000000,0.0000000
18.0747279,-2.0420229,-7.3605348,-3.0454512,0.0470955,4.0000000,0.0000000
18.1745883,-2.0319572,-7.4621642,-3.0401141,0.0575548,4.0000000,0.0000000
18.2744487,-2.0213151,-7.5635331,-3.0336754,0.0689872,4.0000000,0.0000000
18.3743091,-2.0100262,-7.6642473,-3.0260491,0.0817968,4.0000000,0.0000000
18.4741694,-1.9980203,-7.7639125,-3.0171207,0.0964698,4.0000000,0.0000000
18.5740298,-1.9852270,-7.8621343,-3.0067416,0.1136140,4.0000000,0.0000000
18.6738902,-1.9715759,-7.9585185,-2.9947221,0.1340133,4.0000000,0.0000000
18.7737506,-1.9563301,-8.0567701,-2.9800940,0.1643827,4.0000000,-2.1969432
18.8736109,-1.9379578,-8.1629914,-2.9595986,0.2177439,3.9447718,-8.0648204
18.9734713,-1.9178063,-8.2653391,-2.9336561,0.2820814,3.7350385,-7.5112857
19.0733317,-1.8955193,-8.3634523,-2.9014853,0.3605291,3.5285058,-6.9455032
19.1731921,-1.8707410,-8.4569704,-2.8621356,0.4568751,3.3261377,-6.3654547
19.2730524,-1.8431151,-8.5455326,-2.8144755,0.5754305,3.1291978,-5.1632133
19.3729128,-1.8093145,-8.6360205,-2.7504477,0.7803947,2.9598442,-3.1827374
19.4727732,-1.7663905,-8.7281773,-2.6557706,1.0851990,2.8504419,-1.2753598
19.5726336,-1.7156039,-8.8121603,-2.5350701,1.3626718,2.8054061,0.0000000
19.6724939,-1.6549174,-8.8878340,-2.3936146,1.5247189,2.8054061,0.0000000
19.7723543,-1.5822940,-8.9550630,-2.2420245,1.5037099,2.8054061,0.1653470
19.8722147,-1.5066629,-9.0073225,-2.1129319,1.2504434,2.8112856,2.1173374
19.9720751,-1.4279865,-9.0493632,-2.0142775,0.9732412,2.8855160,3.8965967
