# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
6.7929883,4.5479404,1.5004767,2.4164883,-0.1666296,4.0000000,0.0000000
6.8928852,4.4806149,1.4257994,2.3991660,-0.1777843,4.0000000,0.0000000
6.9927821,4.4114784,1.3518249,2.3806352,-0.1880793,4.0000000,0.0000000
7.0926789,4.3414964,1.2797352,2.3612751,-0.1967221,4.0000000,0.0000000
7.1925758,4.2721960,1.2110723,2.3417691,-0.2030934,4.0000000,0.0000000
7.2924727,4.2009771,1.1432618,2.3214992,-0.2090721,4.0000000,0.0000000
7.3923696,4.1277773,1.0763911,2.3004909,-0.2146245,4.0000000,0.0000000
7.4922665,4.0525346,1.0105473,2.2787726,-0.2197148,4.0000000,0.0000000
7.5921634,3.9751867,0.9458179,2.2563756,-0.2243063,4.0000000,0.0000000
7.6920603,3.8956714,0.8822901,2.2333345,-0.2283623,4.0000000,0.0000000
7.7919571,3.8144335,0.8204278,2.2098370,-0.2310556,4.0000000,0.0000000
7.8918540,3.7363257,0.7637192,2.1878159,-0.2252028,4.0000000,0.0000000
7.9917509,3.6562304,0.7081977,2.1661595,-0.2192093,4.0000000,0.0000000
8.0916478,3.5741409,0.6538653,2.1448798,-0.2131095,4.0000000,0.0000000
8.1915447,3.4900505,0.6007239,2.1239876,-0.2069361,4.0000000,0.0000000
8.2914416,3.4039524,0.5487752,2.1034914,-0.2007197,4.0000000,0.0000000
8.3913385,3.3158399,0.4980211,2.0833983,-0.1944891,4.0000000,0.0000000
8.4912353,3.2257061,0.4484636,2.0637136,-0.1882703,4.0000000,0.0000000
8.5911322,3.1344026,0.4005465,2.0444635,-0.1910406,4.0000000,0.0000000
8.6910291,3.0429698,0.3548432,2.0238099,-0.2137436,4.0000000,0.0000000
8.7909260,2.9502456,0.3110085,2.0005217,-0.2412715,4.0000000,0.0000000
8.8908229,2.8567018,0.2695886,1.9741758,-0.2749503,4.0000000,0.0000000
8.9907198,2.7628105,0.2311294,1.9442486,-0.3165008,4.0000000,0.0000000
9.0906167,2.6690437,0.1961769,1.9100922,-0.3681693,4.0000000,-5.0826840
9.1905136,2.5758733,0.1652773,1.8709062,-0.4328819,3.8709833,-4.7835103
9.2904104,2.4837712,0.1389764,1.8257042,-0.5144055,3.7455034,-4.0881755
9.3903073,2.3857939,0.1163078,1.7691568,-0.5988361,3.6348320,-3.6814175
9.4902042,2.2783659,0.0984673,1.7003388,-0.6667412,3.5322060,-3.1952688
9.5901011,2.1741119,0.0887083,1.6265814,-0.7437632,3.4406518,-2.6111593
9.6899980,2.0733654,0.0870044,1.5473889,-0.8296674,3.3639844,-1.9050250
9.7898949,1.9764603,0.0933294,1.4623347,-0.9231144,3.3069290,-1.0465218
9.8897918,1.8837301,0.1076570,1.3711322,-1.0211424,3.2751627,0.0000000
9.9896886,1.7955085,0.1299606,1.2737264,-1.1187048,3.2751627,0.0000000
10.0895855,1.6974723,0.1662855,1.1602922,-1.0175950,3.2751627,1.0845731
10.1894824,1.6035884,0.2129404,1.0616416,-0.8612021,3.3080782,2.5755363
10.2893793,1.5166894,0.2662608,0.9819883,-0.6998662,3.3849605,3.9809629
10.3892762,1.4366372,0.3234838,0.9210872,-0.5355598,3.5004756,1.8787037
10.4891731,1.3632936,0.3818465,0.8790234,-0.3556537,3.5536858,-7.4445748
10.5890700,1.2865622,0.4473625,0.8496064,-0.3280520,3.3378590,-6.5216353
10.6889668,1.2079572,0.5194886,0.8030297,-0.5568394,3.1366098,-4.7923177
10.7888637,1.1394768,0.5898881,0.7359382,-0.8115986,2.9800748,-3.6958124
10.8887606,1.0800341,0.6612230,0.6502355,-1.0198641,2.8534970,-2.0212759
10.9886575,1.0294316,0.7348128,0.5506489,-1.2894729,2.7818352,0.0000000
11.0885544,0.9876752,0.8134531,0.4216974,-1.5506667,2.7818352,0.0000000
11.1884513,0.9552871,0.9027852,0.2751069,-1.4804455,2.7818352,0.5434140
11.2883482,0.9340366,1.0069539,0.1328080,-1.1783731,2.8012814,2.7530970
11.3882451,0.9259224,1.1154956,0.0223462,-0.8445185,2.8977973,4.9083841
11.4881419,0.9267712,1.2000710,-0.0395346,-0.6385482,3.0623347,6.0000000
11.5880388,0.9328760,1.2915881,-0.0917478,-0.5112490,3.2521772,6.0000000
11.6879357,0.9441601,1.3889969,-0.1375997,-0.4307113,3.4315331,6.0000000
11.7878326,0.9605467,1.4912475,-0.1793400,-0.3797556,3.6019692,6.0000000
11.8877295,0.9819589,1.5972898,-0.2185891,-0.3487913,3.7646971,6.0000000
11.9876264,1.0083200,1.7060738,-0.2565903,-0.3323652,3.9206769,3.1447070
12.0875233,1.0367940,1.8074249,-0.2907522,-0.3072422,4.0000000,0.0000000
12.1874201,1.0661314,1.9005738,-0.3188697,-0.2696554,4.0000000,0.0000000
12.2873170,1.0983594,1.9941555,-0.3439247,-0.2374981,4.0000000,0.0000000
12.3872139,1.1331500,2.0879130,-0.3662549,-0.2097860,4.0000000,0.0000000
12.4871108,1.1701750,2.1815889,-0.3861445,-0.1856903,4.0000000,0.0000000
12.5870077,1.2091066,2.2749261,-0.4038305,-0.1645103,4.0000000,0.0000000
12.6869046,1.2496166,2.3676674,-0.4195079,-0.1456460,4.0000000,0.0000000
12.7868015,1.2913770,2.4595556,-0.4333344,-0.1285723,4.0000000,0.0000000
12.8866984,1.3350693,2.5524491,-0.4456405,-0.1097328,4.0000000,0.0000000
12.9865952,1.3809141,2.6471119,-0.4559631,-0.0864541,4.0000000,0.0000000
13.0864921,1.4270325,2.7401854,-0.4637133,-0.0625637,4.0000000,0.0000000
13.1863890,1.4730387,2.8315471,-0.4688446,-0.0374240,4.0000000,0.0000000
13.2862859,1.5185473,2.9210745,-0.4712642,-0.0102607,4.0000000,0.0000000
13.3861828,1.5631727,3.0086452,-0.4708257,0.0198937,4.0000000,0.0000000
13.4860797,1.6065291,3.0941367,-0.4673176,0.0542806,4.0000000,0.0000000
13.5859766,1.6482311,3.1774266,-0.4604496,0.0945302,4.0000000,0.0000000
13.6858734,1.6941515,3.2713000,-0.4491708,0.1142667,4.0000000,0.0000000
13.7857703,1.7393583,3.3665927,-0.4365615,0.1247448,4.0000000,0.0000000
13.8856672,1.7818235,3.4591746,-0.4233740,0.1339885,4.0000000,0.0000000
13.9855641,1.8217924,3.5494930,-0.4097600,0.1413573,4.0000000,0.0000000
14.0854610,1.8595103,3.6379948,-0.3959050,0.1462303,4.0000000,0.0000000
14.1853579,1.8952225,3.7251271,-0.3820226,0.1480805,4.0000000,0.0000000
14.2852548,1.9306430,3.8151471,-0.3677248,0.1474476,4.0000000,0.0000000
14.3851516,1.9660525,3.9091199,-0.3530227,0.1448761,4.0000000,0.0000000
14.4850485,1.9998264,4.0028397,-0.3388354,0.1394829,4.0000000,0.0000000
14.5849454,2.0321875,4.0966946,-0.3253666,0.1314320,4.0000000,0.0000000
14.6848423,2.0633584,4.1910724,-0.3128017,0.1210546,4.0000000,0.0000000
14.7847392,2.0935618,4.2863613,-0.3013000,0.1088179,4.0000000,0.0000000
14.8846361,2.1220219,4.3796158,-0.2913403,0.0952775,4.0000000,0.0000000
14.9845330,2.1495702,4.4729790,-0.2827254,0.0818008,4.0000000,0.0000000
15.0844299,2.1767201,4.5677846,-0.2753095,0.0687020,4.0000000,0.0000000
15.1843267,2.2036006,4.6641286,-0.2690737,0.0561088,4.0000000,0.0000000
15.2842236,2.2303408,4.7621071,-0.2639909,0.0441255,4.0000000,0.0000000
15.3841205,2.2570698,4.8618164,-0.2600265,0.0328335,4.0000000,0.0000000
15.4840174,2.2820496,4.9562393,-0.2574781,0.0179967,4.0000000,0.0000000
15.5839143,2.3065150,5.0493818,-0.2564985,0.0025921,4.0000000,0.0000000
15.6838112,2.3313640,5.1440829,-0.2569512,-0.0115995,4.0000000,0.0000000
15.7837081,2.3567468,5.2403707,-0.2587652,-0.0246013,4.0000000,0.0000000
15.8836049,2.3828137,5.3382731,-0.2618689,-0.0364440,4.0000000,0.0000000
15.9835018,2.4097150,5.4378180,-0.2661907,-0.0471632,4.0000000,0.0000000
16.0833987,2.4374496,5.5384904,-0.2716271,-0.0568754,4.0000000,0.0000000
16.1832956,2.4634447,5.6307919,-0.2775803,-0.0671646,4.0000000,0.0000000
16.2831925,2.4904403,5.7243159,-0.2845992,-0.0769512,4.0000000,0.0000000
16.3830894,2.5185234,5.8189238,-0.2926614,-0.0863632,4.0000000,0.0000000
16.4829863,2.5477812,5.9144767,-0.3017516,-0.0955089,4.0000000,0.0000000
16.5828831,2.5783008,6.0108360,-0.3118607,-0.1044798,4.0000000,0.0000000
16.6827800,2.6101691,6.1078631,-0.3229854,-0.1133540,4.0000000,0.0000000
16.7826769,2.6434734,6.2054190,-0.3351269,-0.1221982,4.0000000,0.0000000
16.8825738,2.6771723,6.3002555,-0.3478631,-0.1309826,4.0000000,0.0000000
16.9824707,2.7116798,6.3934778,-0.3613394,-0.1402660,4.0000000,0.0000000
17.0823676,2.7476570,6.4866472,-0.3758435,-0.1503083,4.0000000,0.0000000
17.1822645,2.7851441,6.5795439,-0.3914401,-0.1612279,4.0000000,0.0000000
17.2821614,2.8241816,6.6719480,-0.4082025,-0.1731516,4.0000000,0.0000000
17.3820582,2.8648099,6.7636396,-0.4262130,-0.1862157,4.0000000,0.0000000
17.4819551,2.9070694,6.8543989,-0.4455631,-0.2005672,4.0000000,0.0000000
17.5818520,2.9510004,6.9440061,-0.4663544,-0.2163640,4.0000000,0.0000000
17.6817489,2.9982169,7.0352113,-0.4892620,-0.2292058,4.0000000,0.0000000
17.7816458,3.0475777,7.1252944,-0.5135114,-0.2433474,4.0000000,0.0000000
17.8815427,3.0987263,7.2133617,-0.5391215,-0.2600502,4.0000000,0.0000000
17.9814396,3.1516217,7.2991463,-0.5662903,-0.2796455,4.0000000,0.0000000
18.0813364,3.2062229,7.3823813,-0.5952361,-0.3025263,4.0000000,0.0000000
18.1812333,3.2624887,7.4627997,-0.6262002,-0.3291501,4.0000000,0.0000000
18.2811302,3.3203783,7.5401347,-0.6594494,-0.3600392,4.0000000,0.0000000
18.3810271,3.3827070,7.6175400,-0.6968954,-0.3890632,4.0000000,0.0000000
18.4809240,3.4526288,7.6976001,-0.7392624,-0.4087988,4.0000000,0.0000000
18.5808209,3.5242309,7.7728016,-0.7829257,-0.4330454,4.0000000,0.0000000
18.6807178,3.5972464,7.8429637,-0.8282229,-0.4626262,4.0000000,0.0000000
18.7806147,3.6714085,7.9079054,-0.8755367,-0.4985320,4.0000000,0.0000000
18.8805115,3.7464503,7.9674461,-0.9253018,-0.5419440,4.0000000,0.0000000
18.9804084,3.8221051,8.0214047,-0.9780112,-0.5942460,4.0000000,0.0000000
19.0803053,3.9085269,8.0757670,-1.0413952,-0.6429747,4.0000000,0.0000000
19.1802022,3.9985452,8.1244617,-1.1090401,-0.6761310,4.0000000,0.0000000
19.2800991,4.0893687,8.1658598,-1.1774588,-0.6913552,4.0000000,0.0000000
19.3799960,4.1812286,8.2003738,-1.2452458,-0.6865605,4.0000000,0.0000000
19.4798929,4.2743560,8.2284157,-1.3109911,-0.6620138,4.0000000,0.0000000
19.5797897,4.3694421,8.2504893,-1.3737966,-0.6300335,4.0000000,0.0000000
19.6796866,4.4679188,8.2669350,-1.4369494,-0.6361591,4.0000000,0.0000000
19.7795835,4.5674532,8.2771044,-1.5012431,-0.6500858,4.0000000,0.0000000
19.8794804,4.6674550,8.2807756,-1.5673163,-0.6714263,4.0000000,0.0000000
19.9793773,4.7673341,8.2777268,-1.6357793,-0.6997031,4.0000000,0.0000000
20.0792742,4.8665003,8.2677361,-1.7072035,-0.7342092,4.0000000,0.0000000
20.1791711,4.9644639,8.2505877,-1.7810846,-0.7441997,4.0000000,0.0000000
20.2790679,5.0607896,8.2262741,-1.8549698,-0.7423346,4.0000000,0.0000000
20.3789648,5.1551678,8.1948906,-1.9285926,-0.7372755,4.0000000,0.0000000
20.4788617,5.2473148,8.1565299,-2.0018195,-0.7291997,4.0000000,0.0000000
20.5787586,5.3369472,8.1112849,-2.0745259,-0.7183124,4.0000000,0.0000000
20.6786555,5.4213175,8.0608476,-2.1442331,-0.6852474,4.0000000,0.0000000
20.7785524,5.4981122,8.0078460,-2.2041844,-0.5970874,4.0000000,0.0000000
20.8784493,5.5734428,7.9493449,-2.2564367,-0.4979439,4.0000000,0.0000000
20.9783462,5.6480753,7.8853981,-2.3003914,-0.3974668,4.0000000,0.0000000
21.0782430,5.7227756,7.8160595,-2.3359734,-0.3027309,4.0000000,0.0000000
21.1781399,5.7983097,7.7413831,-2.3634965,-0.2179983,4.0000000,0.0000000
21.2780368,5.8703972,7.6667474,-2.3824128,-0.1475448,4.0000000,0.0000000
21.3779337,5.9345303,7.5983393,-2.3936211,-0.0936027,4.0000000,0.0000000
21.4778306,6.0000160,7.5272236,-2.4004270,-0.0486327,4.0000000,0.0000000
21.5777275,6.0668264,7.4539689,-2.4032728,-0.0097353,4.0000000,0.0000000
21.6776244,6.1349340,7.3791435,-2.4024574,0.0252471,4.0000000,0.0000000
21.7775212,6.2043109,7.3033158,-2.3981632,0.0579918,4.0000000,0.0000000
21.8774181,6.2749295,7.2270543,-2.3904742,0.0898746,4.0000000,0.0000000
21.9773150,6.3467621,7.1509271,-2.3793875,0.1220954,4.0000000,0.0000000
