# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.3787561,12.6056690,7.3595588,-2.1165613,-3.2287939,1.9278377,0.0000000
15.4786181,12.6783538,7.3073815,-2.1731703,3.0871403,1.9278377,0.5264637
15.5784802,12.7569440,7.2629881,-2.0627218,-0.7199419,1.9549183,9.0000000
15.6783422,12.8436988,7.2085952,-2.2151778,-1.7989595,2.3704899,1.8912463
15.7782043,12.9031323,7.1569427,-2.3554531,-1.6705191,2.4488671,1.9819807
15.8780663,12.9675816,7.0820950,-2.4985392,-1.2263937,2.5283986,4.1599114
15.9779284,13.0360346,6.9766599,-2.6241523,-0.8056064,2.6876819,6.1805943
16.0777904,13.0754623,6.9025386,-2.6760668,-0.4502402,2.9082723,8.1918468
16.1776525,13.1141082,6.8223415,-2.7059487,-0.2418504,3.1771303,9.0000000
16.2775145,13.1542010,6.7340615,-2.7225266,-0.1108744,3.4484306,9.0000000
16.3773766,13.1960643,6.6390506,-2.7290619,-0.0208264,3.6998906,9.0000000
16.4772386,13.2400220,6.5386608,-2.7274443,0.0471932,3.9353154,9.0000000
16.5771007,13.2863977,6.4342438,-2.7187249,0.1038401,4.1574300,9.0000000
16.6769627,13.3289529,6.3411721,-2.7062316,0.1365452,4.3682653,8.6626533
16.7768248,13.3715079,6.2513841,-2.6913194,0.1638217,4.5620042,-8.2944110
16.8766868,13.4160483,6.1612570,-2.6733838,0.1934499,4.3766755,-8.0179615
16.9765489,13.4626012,6.0715158,-2.6521753,0.2268463,4.1897384,-7.7492198
17.0764109,13.5111937,5.9828859,-2.6273418,0.2655708,4.0007752,-7.4801805
17.1762730,13.5618527,5.8960925,-2.5984184,0.3114490,3.8094921,-7.2062950
17.2761350,13.6146055,5.8118607,-2.5648118,0.3666886,3.6156547,-7.1356878
17.3759971,13.6730762,5.7258394,-2.5234433,0.4176167,3.4128859,-7.1150709
17.4758592,13.7421976,5.6335377,-2.4735084,0.4534923,3.1979273,-7.3583182
17.5757212,13.8128658,5.5486497,-2.4198897,0.5250877,2.9592407,-7.2278163
17.6755833,13.8838532,5.4725866,-2.3593121,0.6525138,2.7043551,-6.7724869
17.7754453,13.9539326,5.4067592,-2.2869594,0.8769660,2.4414970,-5.8335586
17.8753074,14.0218766,5.3525788,-2.1951191,1.2857990,2.1899327,-3.5277900
17.9751694,14.0949896,5.3068994,-2.0513261,2.0708270,2.0226766,0.0000000
18.0750315,14.2049724,5.2678554,-1.7551608,2.9331100,2.0226766,0.0000000
18.1748935,14.3001677,5.2639592,-1.4697149,2.8314103,2.0226766,0.4160758
18.2747556,14.3815569,5.2809936,-1.2754619,1.6607255,2.0431155,5.0675990
18.3746176,14.4648324,5.3124805,-1.1508654,1.0298275,2.2773763,6.6588590
18.4744797,14.5510578,5.3541255,-1.1082570,-0.0343810,2.5527196,9.0000000
18.5743417,14.6474787,5.4009313,-1.1338118,-0.2340636,2.8833824,9.0000000
18.6742038,14.7250455,5.4366363,-1.1414753,0.0177911,3.1798445,9.0000000
18.7740658,14.8126833,5.4771150,-1.1325680,0.1536275,3.4509315,9.0000000
18.8739279,14.9076912,5.5227902,-1.1110995,0.2489426,3.7022216,8.5878818
18.9737899,15.0073682,5.5740845,-1.0783874,0.3337094,3.9270411,6.8536495
19.0736520,15.0975556,5.6245887,-1.0424424,0.3289247,4.0976202,6.4771932
19.1735140,15.1815655,5.6753686,-1.0125380,0.2824407,4.2525454,6.8923020
19.2733761,15.2655354,5.7293943,-0.9862218,0.2462368,4.4114285,7.2080591
19.3732381,15.3490348,5.7860906,-0.9628588,0.2178986,4.5716873,7.4458487
19.4731002,15.4316336,5.8448823,-0.9419381,0.1957033,4.7315368,7.6187046
19.5729623,15.5129317,5.9052173,-0.9230357,0.1790624,4.8896911,7.7187823
19.6728243,15.5943974,5.9681100,-0.9031921,0.2071389,5.0448693,6.7281678
19.7726864,15.6736388,6.0320149,-0.8805290,0.2388313,5.1763388,-2.0437288
19.8725484,15.7502802,6.0969426,-0.8547709,0.2749156,5.1367598,-3.9013947
19.9724105,15.8239459,6.1629036,-0.8255945,0.3162641,5.0603457,-2.8934346
20.0722725,15.8942604,6.2299084,-0.7926265,0.3638375,5.0029202,-1.8976034
20.1721346,15.9636700,6.3009617,-0.7540061,0.4098300,4.9648981,-1.1243276
20.2719966,16.0312465,6.3760674,-0.7107536,0.4452561,4.9422320,-0.5087534
20.3718587,16.0945268,6.4530402,-0.6649519,0.4724233,4.9319415,-0.1148126
20.4717207,16.1536881,6.5322901,-0.6173091,0.4890799,4.9296163,0.0000000
20.5715828,16.2089078,6.6142266,-0.5686450,0.4938045,4.9296163,0.0000000
20.6714448,16.2597745,6.6982336,-0.5203456,0.4897039,4.9296163,0.0996490
20.7713069,16.3063605,6.7842301,-0.4726548,0.4851708,4.9316345,0.2001519
20.8711689,16.3492708,6.8733444,-0.4249553,0.4790079,4.9356858,0.3308911
20.9710310,16.3883747,6.9655540,-0.3773515,0.4712209,4.9423760,0.4894499
21.0708930,16.4235419,7.0608369,-0.3299510,0.4618541,4.9522556,0.6731039
21.1707551,16.4540775,7.1572321,-0.2838040,0.4488340,4.9658102,0.9320818
21.2706171,16.4792197,7.2508567,-0.2411980,0.4304833,4.9845190,1.3044582
21.3704792,16.5007184,7.3468620,-0.1996670,0.4140835,5.0105850,1.6040365
21.4703412,16.5185139,7.4450735,-0.1590782,0.3995010,5.0424524,1.8421560
21.5702033,16.5325467,7.5453169,-0.1193059,0.3865986,5.0788039,2.0279794
21.6700653,16.5427571,7.6474180,-0.0802311,0.3752392,5.1185238,2.1690010
21.7699274,16.5488963,7.7467314,-0.0434362,0.3639187,5.1606674,2.3079390
21.8697895,16.5514234,7.8448723,-0.0082124,0.3540271,5.2051358,2.4081884
21.9696515,16.5505096,7.9440654,0.0265081,0.3463314,5.2511344,2.4501152
22.0695136,16.5461313,8.0440913,0.0608845,0.3406581,5.2975239,2.4398521
22.1693756,16.5382647,8.1447308,0.0950672,0.3368600,5.3433189,2.3822922
22.2692377,16.5268860,8.2457643,0.1291996,0.3348122,5.3876579,2.2814531
22.3690997,16.5123679,8.3445702,0.1625330,0.3320369,5.4297807,2.2107173
22.4689618,16.4947615,8.4419311,0.1952202,0.3288231,5.4702881,2.1602792
22.5688238,16.4738843,8.5391525,0.2277930,0.3264214,5.5095837,2.0913120
22.6686859,16.4497422,8.6360959,0.2603176,0.3247925,5.5473595,2.0050950
22.7685479,16.4223409,8.7326229,0.2928581,0.3238974,5.5833380,1.9029301
22.8684100,16.3916863,8.8285950,0.3254761,0.3236964,5.6172702,1.7861741
22.9682720,16.3580923,8.9230524,0.3579014,0.3216700,5.6489350,1.7353617
23.0681341,16.3219099,9.0153127,0.3894917,0.3159234,5.6795299,1.8092389
23.1679961,16.2827177,9.1067058,0.4206438,0.3106767,5.7112528,1.8662202
23.2678582,16.2405764,9.1971420,0.4514014,0.3059401,5.7437912,1.9066893
23.3677202,16.1955467,9.2865316,0.4818088,0.3017195,5.7768460,1.9310314
23.4675823,16.1476893,9.3747851,0.5119105,0.2980176,5.8101311,1.9396327
23.5674443,16.0970650,9.4618127,0.5417516,0.2948342,5.8433735,1.9328826
23.6673064,16.0446228,9.5461498,0.5707733,0.2895739,5.8763133,2.0007060
23.7671684,15.9896750,9.6290928,0.5993369,0.2846716,5.9102155,2.0562371
23.8670305,15.9322645,9.7106331,0.6275014,0.2802422,5.9448572,2.0958679
23.9668926,15.8724681,9.7907055,0.6553072,0.2762941,5.9799601,2.1197450
24.0667546,15.8103625,9.8692448,0.6827953,0.2728330,6.0152545,2.1280055
24.1666167,15.7460246,9.9461858,0.7100071,0.2698630,6.0504794,2.1207756
24.2664787,15.6798209,10.0211451,0.7368288,0.2655593,6.0853817,2.1658415
24.3663408,15.6119345,10.0940236,0.7629637,0.2592721,6.1208203,2.2865143
24.4662028,15.5421004,10.1652127,0.7885167,0.2532389,6.1580121,2.3968980
24.5660649,15.4704046,10.2346969,0.8135114,0.2474857,6.1967598,2.4965921
24.6659269,15.3969334,10.3024606,0.8379731,0.2420339,6.2368631,2.5852540
24.7657890,15.3217729,10.3684884,0.8619281,0.2369013,6.2781206,2.6625813
24.8656510,15.2450092,10.4327646,0.8854042,0.2321025,6.3203307,2.7282973
24.9655131,15.1670504,10.4950282,0.9081884,0.2241667,6.3632922,2.9231552
25.0653751,15.0877240,10.5555286,0.9301344,0.2157999,6.4090024,3.1359512
25.1652372,15.0070655,10.6143414,0.9512645,0.2075683,6.4576805,3.3440606
25.2650992,14.9251602,10.6715014,0.9715921,0.1995007,6.5091878,3.5472518
25.3649613,14.8420935,10.7270432,0.9911321,0.1916192,6.5633831,3.7454297
25.4648233,14.7579506,10.7810018,1.0099007,0.1839405,6.6201247,3.9386154
25.5646854,14.6728285,10.8334049,1.0279101,0.1762787,6.6792729,4.1357319
25.6645474,14.5868318,10.8842800,1.0451176,0.1681600,6.7408228,4.3590306
25.7644095,14.4999972,10.9337002,1.0615171,0.1601286,6.8050934,4.5845565
25.8642715,14.4123952,10.9817183,1.0771170,0.1521983,6.8720406,4.8124458
25.9641336,14.3240964,11.0283868,1.0919262,0.1443779,6.9416211,5.0429920
26.0639957,14.2351711,11.0737584,1.1059542,0.1366723,7.0137943,5.2766387
