# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
52.6652395,-2.4295435,-5.7237066,-3.1107091,-0.1653446,5.5147614,6.0000000
52.7651735,-2.4272584,-5.8260051,-3.1279047,-0.1709493,5.6224373,6.0000000
52.8651076,-2.4267603,-5.9273865,3.1376159,-0.1777417,5.7280895,6.0000000
52.9650416,-2.4280664,-6.0276872,3.1193921,-0.1858525,5.8318280,5.6791166
53.0649757,-2.4311938,-6.1267438,3.1005115,-0.1954419,5.9283465,4.2763587
53.1649097,-2.4361598,-6.2243926,3.0808671,-0.2067048,6.0000000,0.0000000
53.2648437,-2.4429815,-6.3204700,3.0603407,-0.2198776,6.0000000,0.0000000
53.3647778,-2.4523999,-6.4219268,3.0377668,-0.2185742,6.0000000,0.0000000
53.4647118,-2.4642044,-6.5241922,3.0157418,-0.2088843,6.0000000,0.0000000
53.5646459,-2.4779625,-6.6245525,2.9951731,-0.1967791,6.0000000,0.0000000
53.6645799,-2.4934736,-6.7231677,2.9762290,-0.1823379,6.0000000,0.0000000
53.7645139,-2.5105375,-6.8201977,2.9590662,-0.1656804,6.0000000,0.0000000
53.8644480,-2.5289537,-6.9158025,2.9438286,-0.1469607,6.0000000,0.0000000
53.9643820,-2.5485280,-7.0101712,2.9306418,-0.1266040,6.0000000,0.0000000
54.0643161,-2.5700567,-7.1075943,2.9173562,-0.1394430,6.0000000,0.0000000
54.1642501,-2.5928066,-7.2041721,2.9029623,-0.1503347,6.0000000,0.0000000
54.2641841,-2.6169574,-7.3002645,2.8876248,-0.1588245,6.0000000,0.0000000
54.3641182,-2.6426888,-7.3962316,2.8715344,-0.1645839,6.0000000,0.0000000
54.4640522,-2.6701804,-7.4924333,2.8548995,-0.1674404,6.0000000,0.0000000
54.5639863,-2.6996121,-7.5892297,2.8379375,-0.1673899,6.0000000,0.0000000
54.6639203,-2.7296972,-7.6825873,2.8220598,-0.1495521,6.0000000,0.0000000
54.7638543,-2.7605807,-7.7738554,2.8089904,-0.1221285,6.0000000,0.0000000
54.8637884,-2.7930411,-7.8661619,2.7983067,-0.0966202,6.0000000,0.0000000
54.9637224,-2.8268918,-7.9595673,2.7899025,-0.0729133,6.0000000,0.0000000
55.0636565,-2.8619463,-8.0541324,2.7836762,-0.0508820,6.0000000,0.0000000
55.1635905,-2.8980181,-8.1499177,2.7795318,-0.0303977,6.0000000,-9.3013723
55.2635246,-2.9349205,-8.2469840,2.7773791,-0.0113344,5.8430260,-11.5799648
55.3634586,-2.9710701,-8.3417443,2.7773454,0.0131977,5.6414969,-10.7982884
55.4633926,-3.0066802,-8.4354612,2.7800445,0.0405050,5.4468573,-10.1278191
55.5633267,-3.0421147,-8.5298729,2.7854986,0.0677246,5.2577587,-9.5310828
55.6632607,-3.0769532,-8.6246639,2.7937491,0.0959210,5.0733684,-8.9786566
55.7631948,-3.1107758,-8.7195187,2.8049091,0.1261810,4.8933138,-8.4457667
55.8631288,-3.1431621,-8.8141217,2.8191669,0.1596943,4.7176775,-7.9095690
55.9630628,-3.1736920,-8.9081574,2.8367927,0.1978385,4.5470442,-7.2851138
56.0629969,-3.2026629,-9.0037775,2.8587981,0.2453172,4.3840106,-6.4761454
56.1629309,-3.2305920,-9.1051547,2.8878312,0.3081618,4.2338132,-5.6591534
56.2628650,-3.2547383,-9.2052364,2.9230628,0.3775642,4.0980593,-4.8238828
56.3627990,-3.2745935,-9.3040701,2.9648823,0.4533253,3.9786869,-3.9638608
56.4627330,-3.2896498,-9.4017034,3.0136249,0.5343995,3.8778474,-3.0795773
56.5626671,-3.2993989,-9.4981837,3.0695090,0.6185206,3.7976560,-2.1837716
56.6626011,-3.3033329,-9.5935588,3.1325557,0.7018748,3.7397493,-1.7387601
56.7625352,-3.3006942,-9.6921343,-3.0782434,0.7523895,3.6929937,-1.5917914
56.8624692,-3.2904393,-9.7925185,-3.0008459,0.7813939,3.6496649,-1.4402846
56.9624032,-3.2724823,-9.8910022,-2.9211509,0.8102796,3.6100121,-1.3018975
